text,label
@User.IDX الله يذله ذلاً للابد ان يكن من المسلمين ,not offensive
بل يسعون لتشويه الحوثيين ليتم استباحتهم من السنة والحوثيون ابناء الثورة وليس مثل هؤلاء ابناءايران اليهوذية,Racism
الاعلام المصري عبارة عن اعلام رخيص وغبي وكذاب وكوميدي ومشوه لصورة مصر واهلها ,Verbal abuse
"السلام عليكم اخ منعم, المشكلة في تنظيم الحكومة العراقية انه ينقصه التنظيم كانه سوق هرج! الحمدلله رب العالمين.",not offensive
مول شعر كيشطح من نيتو سير الله اعطك العز اما دل راك فيه شوهتو لبلاد كتر ما هيا مشوها,not offensive
كما انت لا تريد احد من تنظم الدولة في الجزيرة لن نسمح لكم يا حشد الفرس المجوسي الشيعي ان يبقى احد منكم في بلادنا سبحان الله تتكلم وكان الجزيرة ملك لابوك,Racism
من حق الشعب المصري ان يقاوم جيش وكيل واشنطن في مصر,not offensive
هم بيجلسون في السماء كثير متى بينزلون على الارض مثل الرجال,not offensive
البنت عندها مشكل نفسي و خاصها ضروري تعرض على شي طبيب نفسي نتمناو شي حد يعاونها مسكينة حالتها كتقطع فالقلب و اما مها مسكينة هي لي هازة الدقة كثر  .,not offensive
الزبل بوزبال بوزبال,Verbal abuse
م تذكر الجزيره كلمه ارهاب في تقريرها عن الحادث ... قناه مأجوره بامتياز.,religion_off
اش غنقولولهم ديك العيله لي كتهضر فميكرو 😂 خصها تربى وزيدون راها مزوجه وعندها دراري وخا الفيديو قديم يعني خانت راجلها وفينهو راجلها بعدا,not offensive
@User.IDX غبيه بس تستاهل اللي صار لها ,Misogyny
جيش مصر هم خير رقاصات الارض.,Racism
سيرو الله يعطيكم الطاعون و كورونا بوحدكم تفو على تربية,Verbal abuse
غارات مكثفةللتحالف على صنعاء تقتل 20 من الحوثيين والمئات من المدنيين الابرياء.,not offensive
المفروض اننا بلد اسلامي وليس هناك شيء اسمه حرية شخصية هناك تقاليد واعراف وليس بنت نوال وحدها بل من طنجة لكويرة الا من رحم ربي لبلاد مشات وصعيب ترجع  أمعلم,not offensive
@User.IDX مش هاي بلجيكا اللي كانت تقطع أيادي أطفال أفريقيا وارجلهم وملكها قتل 10 ملايين أفريقي يا منافقين ياسفله ,not offensive
رحمها الله في هذا الشهر العظيم. ولعن الله قاتليها . امنوا ....,not offensive
كترت الدعارة حيت النسا ممستوراتش حيت كون كانوا لبنات كاملين متحجبات شكلا و مضمونا الصلاة حتى هي ماشي لعرا او كيقولو مال الرجال مبقاوش باغين يتزوجو لاش غادي يتزوج لاقي كلشي فابور متع...يا امة محمد عليكم بالستر نحن نساء اكتر حطب جهنم والعياد بالله,not offensive
السؤال المطروح واش تا ختك غتاخذ بالنصيحة وتمشي للبرتوش ؟؟,not offensive
مسيلمة الكذاب يحاول أن يجعل من الرهائن الايتيوبيين مطية للرفع من شعبيته المتدنية يسقط حكم العسكر ويسقط السيسي,Verbal abuse
""" بعد  أداء الاخير مراسم العمرة"" . تعبير غير لائق بعض الشيء, استبدِلوه بعبارة ""بعد ان أدى سموَّه مراسم العمرة"" . لا داعي للتظاهر بأنكم محايدون بالشأن القَطري.",not offensive
نحن المسلمون السنة نصوم هذا اليوم كما امرنا به نبينا صل الله عليه وسلم وما عدا ذلك فهو من الخرافات والبدع,not offensive
المهم مانسبفش الأحدات غنشوف الڤيديهات ديالك عاد او نحكم انا راجعلك.....,not offensive
خاصها الحبس شوهتنا تفو  عليكم خاصنا سينياليوها,Verbal abuse
@User.IDX كالعادة يواصل الإعلام خداع حيث القطيع والتلاعب بمشاعرهم، فجعلهم ينسون الضحايا ويمدحون وزيرة وضعت على رأسها ربع حجاب ولم يكتفي بهذا بل أخفى حقيقة حول هذه المرأة وهي أنها كانت مستشارة سياسية لمجرم الحرب توني بلير الملطخة يداه بدماء العراقيين والأف,not offensive
سيري يا اختي تابعي راسك وعاودي التربيه ديالك و حبسي هنايا راه عندك بنيه راعي ليها و خدمي بدراعك باش تكبريها واعطي التساع لرجال العياللات راه فيهم هير المشاكل كيقلبو على من يضحكو عمر الدعاره والتصلكيط ما يوصلو لشي نتيجه الحلقه ديالهم فااارغه,not offensive
ناس لي قالو قناة لي منها لفوت مال صحافي قلب عليها راه هي لي عيطات ليهم ولبسات لباس ديال لفاسقات ربي متاحنك زمقدرتيش تصبري حيت ايمانك ضعيف لدرجة تقدري ديري اي حاجة خايبة على ود لفلوس تفو عليك نتي نيت,Misogyny
تفو على الميكرب,Verbal abuse
@User.IDX اكثر شعب متخلف رغم أنهم عندهم تتطور في الصناعات ولكن بعدهم شعب جاهل ويصدق الخرافات بشكل كبير جدا وتبرك من البقر وبول البقر أعزكم الله. ,Racism
صدقت انه خائف على الشيعة من زلزال قادم يحرق أولهم واخرهم. وإني انه أكبر خطرا على الإسلام من نصر الله,not offensive
يا الله احفظ دولة الإسلام النصر للإسلام والمسلمين أن شئتم أو لا..يا الله احفظ خليفة الإسلام أبو بكر بغدادي الحسيني القرشي امين,not offensive
شوهتى راسك الله يعطيك هداية حتا مرآة مجوجة مكتصسفط تصورها عريانة تمسحى دموعك بشوك تستر تى دبا عمل فيها شريفة الله يعطيك الدل كتر ملينت عيش فيه حسبي الله ونعم الوكيل فيكوم بجوج دك الطفلة الصغيرة غير ضحية,Verbal abuse
"المعتدي يسمونه شهيد و المدافع عن أرضه يسمى ارهابي و قتيل ,,, من عجائب الزمان",religion_off
يركز اعتدائه على اليمنيين بدعوى الحوثيين ولتنصيب  عملاء عل اليمنيين يا عملاء الصهاينة ولو لا تنشره الجزيرة فكل عربى   مسلم منصف  حر يعلم ذلك,not offensive
حشومة أبنت الناس راعي غير للراجل ديالك,not offensive
لو الثورة مثلت الشعب السوري لنجحت ولكن اصبحت ثورة من مرتزقة ٨٠ دولة وتمثل قطر والسعودية وتركيا ، كيف ستنجح بارض سورية ،,not offensive
السيد زيدان خولف لماذا لا تعود إلى بلدك مادامت فرنسا بهذا السوء .أم أنك تأكل النعمة و تسب الملة .إنشر يا الرأي والرأي الأخر,Racism
البيت طاهر يا بنت المطاهر,not offensive
انه الفقر الكلب السادس جعل من الشعب ةلمغربي يبيع جسده,Verbal abuse
@User.IDX 😂😂😂😂🐶🐶🐶🐶🐄🐄🐄🐄حثالة البشر وعبيد الاستعمار مرتزقة قناة الخنزيرة يستمرون في اللطم <url> ,Verbal abuse
غزا فيك مبقيتوش كتخشمو الغنزات لمن الله والى العبد راه روجلتكوم مكيظلمكمش روتين تقوادي نعلكثم الله نتي مره مزوجه كديري روتين اليومي,Verbal abuse
الزبل مايولد غي الزبل,Verbal abuse
عجبتنی دیك تجمعهما صور لاتجمع الی من فی الحلال والله تصدمتینی اسید مزوج سالینا هی طماعا و هو ولد لحرام قالك صید النعام یقاها یلقاها,Verbal abuse
منين انتي عارفة المجتمع ديالك محافظ ومكيرحمش علاش مشيتي درتي معاه هاد الفضيحة.مالكم متناقضين في شخصياتكم,not offensive
تتحدث عن الله و أعداء الله ثم تطالب جيشكم و حشد المجرمين بتسوية القرى بالأرض بصواريخ الأرض ... و الله انكم لمجرمين و تستحقون الموت على يد داعش !!,religion_off
"لماذا فرض الرقابة على تعليقات وخصوصا عندما تدعون أعلاه أن ""التعليقات المنشورة لا تعبر عن رأي الجزيرة وإنما تعبر عن رأي أصحابها""",not offensive
في اعين العميل، كل الناس عملاء. هون عليك يا رجل.,not offensive
قبح الله الفقر..,not offensive
وتا سير قرأ تاريخ ازامل . كالك بداية الحماية و نهاية الاستقلال اش هاد القلاويwtf,Verbal abuse
هذه الطريقة غير سليمة لاختبار الناس إذا أردنا ردة فعل الناس من الناحية الاجتماعية نأخذ البنت مع البنت أو المرأة والولد أو الرجل مع الرجل لأنه لا يعقل ان تطلب البنت من الشاب أن تبيت معه وهما غرباء عن بعضهم البعض ولو لم يكونا غربيين عن بعضهم والعكس صحيح هل ترضى لاختك أو أمك أن تطلب المبيت مع رجل اجنبي هذا النوع من الفديوهات سخيف وأصحاب الفديوهات ينشرون الرذيلة في المجتمع.,not offensive
"هاد خونا بزاف 
تشوفو تقول ولد لحرام 
نصحوه يدير شي قناة كلشي غايعاونو او يدخل شي رزيق😂❤",not offensive
سطل الزبل,Verbal abuse
غيرت السعودية من سياستها بعد ان رأت ان تحالفها مع إسرائيل والسيسي لم يشفع لها مع أمريكا.,not offensive
@User.IDX موتوا بغيظكم ياخنازير الجزيرة والعصر ,Verbal abuse
الشماتة لاخور، حسبي الله ونعم الوكيل فيك,Verbal abuse
ههههههه الزباله يي شو شايفه حالها يخرب فنها اي والله حتى لو كنت ملكة جمال نفرض ،.. ما بشوف حالي😂😷 ,Verbal abuse
كتهدر من نيتها وخصوصا ملي هدرت بالمباشر مع مها,not offensive
مال هاد الحمق هاد المرة دير خرية في الصاك ماشي روبيني,Verbal abuse
قلة الحياء واصحاااب السووء.ربي يعافي كل بنت مستورة.,not offensive
عيد ميلاد بكوصتيم ينعل,not offensive
كلشي على البيجامة مدخلاها فالمايو زير تعيش مخير 🖕,Misogyny
بربک هل انت استاذ ،،یا عیب لمثقفین العرب به‌ امثالک ، لا تعرف تتکلم با الدبلوماسیة ،، لو کانت ماکتبت اسیاذ ضننت واحد فی الشارع و بحیاتک ما درست ،،،، یا عرب هذا هو مثقفکم ، رحوا اغرق نفسکم .......,not offensive
@User.IDX يُفترض ان يفهم جيداً صعاليك العرب والخليج بشكلٍ خاص أن الحروب الامريكية قد اصبحت خلف ظهورنا، وعليه فكل التهويلات على كوبا وفنزويلا وإيران هي باهته كبهوت ربيبتها إسرائيل في عزّة. ولن تحصلا حتّى على خُفيّ حُنين. 💏👨‍👦👨‍👦 غزّة بدر الكبرى ستُعاد,not offensive
على ايش رح يتجسسون ؟ من كتر المواهب يلي عنا يعني؟ يا عم ارحمونا من الغباء الفكري ,not offensive
اوا بارطاجي لينا كفاش سمحمد تدوقلك الحلوى في بيت نعاس انا تنظن انك نتي لتدوقيليه الحلوة باش نيت روتيني ولي فيه محتوى اوا عرفتي راك خيرية تتكلم ...,not offensive
كلنا مع زوج مبغينش رجال بغين قواد برد قلب لي معندوش غير على بلادو ومراتو ولادو  راه مشات رجلة,Verbal abuse
خصك اعدام الحشرة الناس ديال سوس بزاف عليك لله امسخك كيما مسختي تزرزيت,Verbal abuse
اكيد  قصدك حمار بنقط وحمار   زعيم,Verbal abuse
وانت مالك اش حرق؛شطاطتك بقات فيك سير تزوج بيها وهنينا,Verbal abuse
"انا  ماشي  بنت 
أنا   ولد  كندير  الماكياج  
ههه
حلل  وناقش",not offensive
الله يعطيك حبة في زك هدا ما نقولك,Verbal abuse
الحمد لله على إستبعاد هذا المشجع على اللواط,not offensive
اللاجئون يمثلون ثقلا على اوروبا مثل الكابوس الليلى .,not offensive
"الله يرضي عليك دريس شحتان المدير تاع قناه شوف تيفي على الاخبار التافهة ديالك راك طوب في القمة
نمشي نتصنط لشيخات حسن 😂😂😂",not offensive
خويا دير قناة ديال ضحك او كفاش كدوز انهارك راه انعونوك اخويا انخلي ليعونك لاهما فيك انت ولا دوك حزقات البعككات ولهتى تنجح ليك غير جرب اختك ليلى😊😊😊😊😊😊😊😊😊😊,Misogyny
وا خليفتاااه !!,not offensive
بارك الله فيك ، ذكرهم مما مضى ،لان الظاهر ان هذا الشعب خرف,not offensive
هذا المسوّس سيكون مصيره مثل الطغاة أمثاله,not offensive
"تلحس طيزي إنت و ملِكَك ألْلوْطِيْ, إنتَ خَلِصْ مِنْ ألحَوْثِي و بعدين تعال حكيْ.",Racism
لماذا حظرتم تعليقي يا جزيرة... كان الاولى بكم حظر تعليق الشخص لما كتبه في مصاب هذه النسوة...,not offensive
اويلي اش هاد المستوى والعناوين المنحطة ياصحافة الويل والعار يخ,Verbal abuse
بنادم كين الي ماعارفش وقيلا الدعارة واحد قال ليه ما بقيتيش تقدر تخرج في راحتك واحد قال ليه البنات ما لبساش مزيان وكيقولو سبب الدعارة هما البنات والرجال فين نساو راسهم البنات راه لقاو الطلب كين كون لي لقى شي بنت عريانة يغطيها ما تخرج الدعارة مثل الخمر كين الي كيبيعو أو كين الي كيشربه وكل شيء ويل والله يهدي الجميع,not offensive
@User.IDX <url> y4. ألعنكم. الله من معد ومذيع. ي قناة الخنزيرة. وألعن حمد ال ثاني معكم. ولا اَي خبر. عن مظاهرات. ف تركيا. ,Verbal abuse
فحال هكا الممسوخة تنا مقلوبة  كروم ديالك علينا خاف من الله  تنا الله يهديك,Verbal abuse
اشنو هاد قلة الآداب وقلة الاحترام الله يمسخكم حشمتو بالمغاربة تفو لا دين لا  ملة,Verbal abuse
@User.IDX أعداء الشعوب والمتمسكين بكراسي السلطة هؤلاء هم واقفون خلف حفتر العميل ,not offensive
@User.IDX شاهد آخر على أن الملالي لايبالون بسفك دما الشيعه <url> ,religion_off
"لازم يميزون باسمائهم ويتنظمون تحت لواء هادي بول بوت, ويسمون(الحمير الحمر المستنفره)لانه مايخون في هذه الظروف الا حمار كبير.",Verbal abuse
دول الخليج مع قطر ومع حقها في تنظيم كأس العالم ماعدا  جارة دولة واحدة للاسف تنفق المليارات في مصر وفي ليبيا من اجل كبت ثورات الحريةوالتحرر,not offensive
@User.IDX الجدع ده مش عارف بيجيب الكذب ده منين وكيف بيخترع كذب وعارف انه كذب وعارف ان محدش هيصدقه وبرضو بيكذب ,not offensive
تعليقي موجه للفاشلين الذين يرمون بمشاكل العالم العربي على سايكس بيكو وكأننا الوحيدون في التاريخ الذين تعرضنا للاحتلال. ألم تتقسم ألمانيا إلى نصفين وتم احتلالها من قبل 4 دول قبل 70 سنة لكنهم لم يجلسوا يتباكون بل غيروا واقعهم إلى الأفضل والآن ألمانيا هي قلب أوربا واقوى اقتصاد فيها. توقف عن التذمر وقم بالتغير. ,not offensive
قطر مع السعودية لإعادة استقرار اليمن..هل يا ترى بالقصف ّّّ حرب خاسرة بصراحة و خطيرة و أتمنى أن تخرج قطر من هذا التحالف فورا.,not offensive
سيرو عند قنوات تيدمرو  باش يطلعو عندهوم محتوى زوين علمو ناس صنعة وراوهوم كيفاش ينجحو مشارعهوم غادين عند وجه الحبس,not offensive
💖💖💖مبروك عليكم 💖💖💖 عقوبا الدرية الصالحة  ان شاء الله ربي يطول في عمركم. اختك من الجزائر💖💖💖,not offensive
"فييييييينكم العيالات القادات😱 معاكم (ام إسلام👨‍👩‍👧 )😍 شكون فكم لآلة ومولاتي 🧏‍♀️ لي تقدر تعاون راجلها وولياداتها على الزمان💪في ضل هاذ الازمة ديال كورونا💄 حبستي من الخدمة ملقيتيش مدخول أجي أختي سوا كنتي طالبة او ربة بيت او موضفة وبغيتي تزيدي💅🏻 في المدخول ولكين متقدريش تخرجي أنا نقول ليك كفاش🥰 غير من دارك 🏠وسط وليداتك 👨‍👩‍👧‍👦تقدري يالاه اختي اش كتسناي كليكي هنا ودخلي تفهمي الخدمة استعمل هذا الرابط للانضمام إلى مجموعتي في واتسابh
https://chat.whatsapp.com/KK2LUQFozdqJuiFfoWNDT9",not offensive
ترمتها اكبر من مستقبلي,Misogyny
أحسن تعليق قرأته اعداء الشعب السوري يقتتلون فيما بينهم المجاميع الارهابية تخوض حروب وذبح ضد بعضها بعض والان ضد من صنعها ومولها فلا خيار لهم إلا القتال حتى فناء,religion_off
مال  هادي   كتسحاب  راسها  مريكانية  هنا  كيبين  على  كيف رباوها  واليديها,Racism
صراحه الواحد طفش من قصة الطائفية بدي اقولها لكل طائفي ولكل عنصري وعلى شحم الله يلعن واللع ياخذ كل واحد عنصري او طائفي لانهم خربو سمعة المسلمين سمعة المسلمين صارت زي الزبالة ,Racism
ماشي بنت هذي راه غرائزها (جيناتها) راجل لكن الجسد ديالها امرأة خاصها تاكل الهرمونات و تعمل رياضة ! أما عن المخدرات لا منفعة لهم فقط تظهر الضعف!  تقبل نفسك كما أنت و عش حياتك كما أنت هذه هي مدرسة الحياة.,not offensive
@User.IDX هؤلاء أوساخ العسكر وحثالة البشر... ينبحون ويمجدون الظالمين في كل مكان وزمان... ويسبون الأحرار في الإعلام القطري العملاق... فلا نامت أعين الجبناء ,Verbal abuse
غزا فيك الله ينعلها قعيدة تعلمتوا كتبارطاجي تلاجة ديالك .و شنو عنقولوا في العناوين لي كديري الله يمسخك صبا صبا,Verbal abuse
اتمنى ان يقوم ابن الشارخ بمداخلة لنرى هل هو اليوم مع داعش؟ او مع تركيا؟ او ربما مع كليهما ؟!!,religion_off
"إسأل رئيسك المنكلب الى شعبه ودينه لماذا لا يستطيع إخراج جثامين الأف من الجيش   المصري مدفونين ( أحياء) جماعياً في سيناء ؟؟؟

قال حررها قال",religion_off
علاش بالضبط جاي لكازا سير لمراكش,not offensive
"""@User.IDX على قناة نظام قطر الآن... عزمي بشارة يدرس والموز محور الحديث!!!!! عزمي يقول """"ادرس بهائم""""!!! #امجد_طه <url> """,not offensive
الله يعطيك الذل الموسخة,Verbal abuse
رئيس حزب الكردي غبي جدا  الفائز 258 مقعد لا تستطيع تشكيل حكومة هو يريد الادارة الحكومة ب 80 مقعد باين كيف قادر بادارة الدولة .,not offensive
قال رسول الله صلى الله عليه وسلم الابتسامة في وجه أخيك صدقة فما بمساعدة أخيك ساعديني بإشتراك حفظكم الله ورعاكم مرحبا بيك اختي الكريمة الله يحفظك خويا عملي ابوني فلقنات,not offensive
دولة عربية تعلن عن بناء أكبر معبد هندوسي من أجل راحة الهنود بينما هؤلاء من عرب ومسلمين لا ترضى أن تستقبل منهم ولو لاجيء واحد...فعلا إسلام آخر الزمان,Racism
المالات واظحة فهو تعدى على القانون الدولى والذى عليه اسست الجمعية الاممية لا تدخل بالشعوب من الاحتلال الخارجى والنتيجة كمايكونون يولىعليهم لا نتمىامين,not offensive
وين دول الخليج الجربانة و متخمه بالاموال تسسقبل اللاجئين؟ و الا الفلوس بس للسلاح و القتل؟ و الله البصق على ملوك و أمراء دول الخليج حرام لانه البصقة ممكن تتنجس منهم. لا حول ولا قوة الا بالله.,Racism
لاحول ولاقوة إلا بالله حسبي الله ونعم الوكيل فيك ياحوثي وعفاش الله ينتقم منكم ,not offensive
"اولا البنت المغربية قبل ما دخل المطبخ كتربط شعرها بمنديل او شبكة الشعر 
ثانيا ضروري من التابلية او التخميلة ماشي عصرا ترمتها 
ثالثا لما كنجفو الكوزينة كنجفو من الداخل للخارج ماشي العكس انتي معفونة  
ثالثا كل المغربيات حتى الموظفات كيعرفو يجفو ويطيبو بلا ما يعصرو ترمتهم امام ملاييين الرجااال ",Verbal abuse
بلطجي وقاتل وليس زعيم وهو من نفس طائفه سفاح رابعه السيكوباتي في مصر,Verbal abuse
"تفو شوهتو بينا 😟😟😟😟😟 
اللهم ان هذا منكر",Verbal abuse
اللهم لا تحرم الجنة لكل من دعمني اناختكم بنت الشعب تنضرب تمارة بالحلال  وبغيت نتعاون مع الزمان بهاد القناة اللي فرحني بابوني وفعل الجرس  الله يفرحو ويوقف معاه دنيا واخرة🙏🙇‍♀️,not offensive
إن كان الشيعة حقاً إخوة للسنة كما يدعون فلماذا إذن لا يتركون المذهب الشيعي و يعتنقون السني ؟ :),religion_off
@User.IDX حسبي الله عليك يا سيسي كيفما تكونوا يولى عليكم ,not offensive
حتى هي غلطات الله يهديكم دير علاقة مع واحد متزوج وتعاشرو وتنعس امعاه بلا عقد زواج راه بلا منزوقو هاديك سميتها زنا وكنتمنى متبقاوش منزوقو الحرام باش يصبح عادة ارتكبت خطأ وكدفع التمن ديالو كان اعليها تخدم المنطق ومتغرش بالسيارة والمنصب والمال لأن الي كيتبنى أعلى باطل لا يباركه آلله سبحانه وتعالى وهدا درس للجميع الفتيات الي كيتأترو بالطمع والمال وغيرو فنهايته كتكون صادمة كيما احصل دابا احسن حاجة العفة في الشرف والقناعة في المال ورضا آلله اهم من مال فيه طمع وشرف فيه زنا وآلله يفك سراحها وكنتمنى تعتبرو درس وتستافد منو لأن عمر علاقة تنجح ايلا مكانش راضي اعليها الله,not offensive
"هذا والتغير مع كل مستجد ومتغير!!
ولا نفهم النفاق الذي بلغه ءال سعود!ومن معهم هناك!!!يستضفون كل مجرم من امثال بن علي وشفيق و...",Racism
اش هاد وجوه الحبس لي تيهدروا تفو راه راجل حتا هوا تيدير الدعارة,Verbal abuse
سير الله يعطيك مصيبة خرجتو على البلاد,Verbal abuse
زعمة ادة ما كوزتي شني غادية تخسر  وستري راسك ادة بغيتي الناس توقف معك  وداك الراجل عندك مسكين باينة فيه مبعبع الله ينعل شيطان,Misogyny
5:07 ...........5:15    اش هاد المرض,not offensive
مسكين ممرتاحش باينا والله افضحك يا المجرم,not offensive
فيلم هندي هدا  مالك البنت كتناقدي غير بوحدك  كنت مع صحابو في لوطيل شوية مشيتو البيت وقلتي بانك كيتسحابلك مع صحابو الله اعطك الصحة,Misogyny
خريتي مني خسرتي هضرة,Verbal abuse
باز دنيا عليما سير انت ويها لحبس,Verbal abuse
بغيت لك الغرق اللي يقلب سليبك يلقاه خانز عوض متجفي والكاميرا وراك ديريها قدامك كن مكانتش عندك نية خامجة بحالك,Verbal abuse
لي فهمت هو انها فقيرة بنت البرارك وتزوجات بواحد لاباس عليه عندو الفيلل ولابيسين ولكن معندوش ماكينة الصابون هههههههههههههههههه,Misogyny
ونعم بالبقاع أهل الدين والجهاد والتجارة لهم في كل سهم نصيب . وما عليكم من نباح الروافض وإخوانهم .,not offensive
يعطيك العذاب شديد,Verbal abuse
حرام وكفر بالله اكبر الى النار جهنم وبئس المصير,not offensive
..هاد daily buzz او حوايج أخرى  كانت نتيجة أفكار  أو جهود كبيرة لغرض الإفادة او الترفيه الهادف......لكن مع دخول اليوتيوب  للدول العربية  المقهورة فكريا ، ولات  الناس كتقلد اوروبا  في السلبيات  إلي لا علاقة لها بالدين او التقاليد ديالنا.....اصحاب هاد القنات الي خلاو هاد السيدة  تقول كلام  موسخ  واش واخدين الحصانة من  الدولة؟؟؟؟؟ واش ماخافوش من الناس ادعيهوم؟؟؟؟ اولى حتا حنا عندنا حرية التعبير  ديال الكلب Macron الي كيعادي الرسول عليه الصلاة و السلام؟؟؟؟؟ واش هاد السيدة خدات ضمانات  من شي جهة انها غير تكلم اوتقول إلي بغات!!!!!!!.........هنا فاش كتبان نتيجة التعليم المفقود في المغرب  او ضاهرة الكلاخ  الرهيب  إلي كيعرف المغرب...... مكلومش لمغاربة  ولكن كنلوم إلي  مقاموش  بالخدمة ديالهوم = حكومات  عقيمة مسيرة........الى بقاو وسائل التواصل الاجتماعي  غاديين في هاد التفاهات المغرب غيولي  في خبر كان!!!!!!....... شكون إلي اعطا الحق لهاد الحتالات اجيبوا ناس مراض اخصروا الهضرة ؟؟؟؟ هاد لمريضة إلي حالة فمها  راه بحالها إلي كيخرجوا على الترابي ديال وليداتنا........نهار جات 2M جاو الموسلسلات ديال لعرى.....او من تما ولى لحيا كيمشي......... اودبا جات Trax  اولي بحالها  اكملو  المهمة  ديالهم.......عما قريب لن استغرب  من ضهور افلام او برانكات  مغربية ديال البورنو  حشاكم  و اعزكم الله.........,not offensive
"حينما يكف الشيعة عن ترديد ""لبيك يا حسين"" و السنة عن ترديد ""لبيك يا محمد"" ويبداء الطرفين بترديد ""لبيك يا عراق"" فسنبداء مشوار التحرر",not offensive
حيت وجهك خايب بزاف،  عليها عرتي مؤ خرتك، ولكن الزين كيحشم عل زينو.,Misogyny
انا هادي عجبتني فيها شوف تيفي... وايني محامي مطور.... زعمه راك راجل قانون.... انا مع لبنت ليلى و مع أي مرأة كوني ام... بحال هاد رجال خاصهم إعدام... بكل احتراماتي لي رجال الي عندهم خوف من الله على بنات ناس. تحياتي ليكم,not offensive
@User.IDX تفعل عندما تقطع دابر الحمدين الحمارين الكذابين وأذنابهم و مرتزقتهم المشردين في قناة الجزيرة و حاكمهم عزمي الإسرائيلي ,Verbal abuse
نعم خونة وعملاءوموتىبغيظك وعملاء السعودية,Racism
"اليس من الغباء ان يفقد حياته مقابل جروح متوسطة ، يبدو ان لا قيمة للحياة لدينا "" نحن لا نعرف كيف نصنع الحياة فنتمنى بالموت""",not offensive
"هذا كله هراء وكذب, الخبر بثته الديليميل وهو في الحقيقة 200 جنود بشار، ويمكنك قراءة الخبر على الديليميل نفسها لتتأكد منه",not offensive
@User.IDX يا قطر، يا قناة الجزيرة، يا عزمي بشارة يا زلمات الجزيرة، يا فلسطينيين الجزيرة، يا مصريين الجزيرة يا سوريين الجزيرة يا جزائريين الجزيرة يا عراقيين الجزيرة، يا اخوان مسلمين، موضوع وفِي الكويت وبين كويتيين، لا علاقة لكم به ,not offensive
"اجيو نتاحدو كاملين نقاطعو هاد شوف tv  قنات غير د زوامل و الدعارة و الفضايح اجيو نقاطعهوم لي متافق معيا يدير جيم👍
اداعة الدعارة و الفحشاء و المنكر 
اجيو نغيرو هاد المنكر ولو بالقليل 
اداعة ولات كتنشر الداعارة بطريقة مباشيرة",Verbal abuse
ايران لا تريد تحرير أرض فلسطين، ايران تريد تغيير دين فلطسين.,not offensive
لا بيشمركه ولا يزيديه ولا تحالف صليبي معهم يستطيعون اخذ شبر من أرض الاسلام كما يقول المجاهدون كلنا خلف قادتنا النصر أو الشهاده والدوله الاسلاميه لها النصر والشهاده.,not offensive
انا فبلاصتك بنجبد الزرواطة باق بربلاق حيت القانون مطاينش الاعدام مكاينش داكشي علاش والسجن تمرة ليخص تكون فيه مكايناش احكي السجين خاص حقوق بلاصت مايكون الموجز والاساتدة ليتضربو,Verbal abuse
سير الله ايسر عليك ا مصطفة الله ايبارك ليك في الزوجة ديالك عوضها اخويا مصطفى على ما فات الله ارزقكم الدرية الصالحة,not offensive
اتفقا دب الابيض مع اخيه الادب الاسود ومن معهما من العبيد فيا الشرق والغرب علي اعا دة بشار,Racism
ﻻحول و لا قوة الا بالله العلي العظيم اللهم أهلك السيسي واعوانه يارب,not offensive
الجيش العراقي كله ساقط .,Racism
تفو على إمرة شكلها يخوف.  يمكن كتشرب وتكمي,Misogyny
شوف هاد شلح تفو . فين توصل لمرة الحامض 😠😠,Racism
لو ابقى التحالف هتلر في الحكم لبقي مجرم الحرب يشار الاسد في حكم سوريا وامله كمثل امل ابليس في الجنه,not offensive
علم 55%راح يتجاهلون تعليقي الله إرزق أمك الجنة إعمل الاشتراك,not offensive
ديز لايك اكبر من لايك,not offensive
اللهم اغرق فعون مصر الجديد وجيشه اللعين,Verbal abuse
لا حول ولا قوة الا بالله العلي العظيم واتوب اليه. واش هذاك راجلك او نعجة سرقاها من مها. اللهم لا شماتة,Verbal abuse
@User.IDX العدو القطري وموزه الأفعى صاحبة الفتنه لن ترضى حتى تتمزق السودان ويتحقق هدف السفاح العثماني والاسرائيلي ,not offensive
نكون هبيل ولا نكون حمق ولا راجل... 😁😁😁😁,not offensive
عنجد مسخرة عنا قدرة فظيعة لنركب ميت فلم و فلم عن الأطفال و الحروب ما عم أفهم لمين عم نقدم هالافلام! !! ع أساس العالم غبي وما بيعرف مين خلق هالحروب شي مقزز. .. ,Verbal abuse
اظن الشخصية القذافية عدوى انتقلت الى الجميع حتى الصهاينة,Racism
نتا لي كتقرا فهاد التعليق سير بغيت الله انجحك فحياتك😍 وساهل عليك💪 ورزق الممتك جنة الفردوس 💖مادخل طأبونا عندي,not offensive
أش هاد المحتوي تفو,Verbal abuse
زبل في زبل وسختو الإعلام,Verbal abuse
اللهم إني صائم .. خويا سعيد على وجه المتعة اللي تلقيتها منك في التسعينات وأنا طفل والله ما نقول شي حاجة اللي تخصر صيامي .. وكنثيق في ذكاءك بحيث أن ما قرأته الآن جد كافي ليصلك ما كنت أريد قوله .. تحياتي,not offensive
على فرمة خنز,Verbal abuse
الام من الهدرة ديال باينة فيها غير من هاديك بالرب تريكة كحلة,Verbal abuse
كلام فاضي وجهة نظر شاذه تحقظ ولايقاس عليها لاتعليق,not offensive
