  هو انتى نسيتى انك سورية وفاكرة انك مصرية ولا اية متخليكى فى بلدك وسيبى مصر لشعبها,none
عنجد أنا كا أبن طرابلس بفتخر فيكي و بالحكمه لي بتتمتعي فيها و بالكلام الحر لي بتقدميالإعلامية الحرة   ❤️,none
    الحمدالله عالسلامة,none
  روحي شوفي حكيم حالتك ما بطمن,none
  حق معها عكرتيلا صباحا م هلق عكرتيلي مساي,none
  كلهم خيخه كلام واعلام والصدق انهم مثل النسوان ما بيعملو شي,misogyny
  زغرولك النمرة,none
  المشكلة الحريم اللي توهم ماخذين الرخصه يبغالهم تدريب من جديد,misogyny
  الطرقات بدها تفتح غص من عن لي خلفك يا بنت الجزمة,misogyny
  نانسي السبع بلا فتنة,none
  قبح الله وجهك قد ماهو قبيح,misogyny
  كل خائن له نهاية اليمة على الارض وفي الآخرة,none
  ليه مناصريه من وين؟؟؟ من هونولولو؟ اشربي زوم كلسات بترتاحي,none
  بسك وشوفيلك راجل خروف من خرفان تركيا يلمك يا نوبل,misogyny
  خير الكلام ماقل ودل، أعوذ بكلمات الله التامات من شرك ووجهك،,misogyny
  اول شي يعطيكي العافية تاني شي، كمان يعطيكي العافية و تضلي بهيدي الهمة متل ما دائما عودتينا لبنان يتنفض ✌️��✌️,none
  وانت تركي السفارات,none
  وين بتكوني فارشة خبرينا لنجيب معنا بزر,none
  اذا فيه مجال اعطينا رايك :///,none
تريند الظبوطه ده جامد فشخ وبيموتني ضحك الظاهر انا بميل لاي حاجه بتعمل ميمز علي عقليات البنات الرخيصه دي ,misogyny
  انتي وحدة مشبوهة واطية وشششس,misogyny
  العميلة ,misogyny
  عندما تتكلم العاهره عن الاوطان خليكي ف بلدك,misogyny
  وفقك الله دمت ذخرا لكل العرب,none
  أسأل الله العظيم رب العرش العظيم أن يسلط عليك ويرد كيدك في نحرك ويشل لسانك وبصرك وسمعك أيتها الأفعى,misogyny
      ما انت لو بتعرفي النشيد الوطني لبلادك ما بتتصرفي هيك او بتحكي هل الحكي حرية الرأي… :///,none
    انشالله عيلتك كلا بتموت هو باقي ومشرف بلدو �,misogyny
  العمالة بدميك ,misogyny
  وهالكم اهبل اللي عم بقلك بطلة  هيدا عم يضحك عليكي بكرا بكبوكي برات المحطة وما بعود حدا يوظفك ب… :///,none
  يعني لو حضرتيك من الشعب كنتي شريفة  خلص ما بدنا اياكي بالشعب خليكي بلا شرف يا ديما الواطية,misogyny
  قوات الخوات,none
      ههه اه يا هبيلي,misogyny
  وانتي تركي الطبخ لرجال السلطة الفاسدة  قلوبنا مفتوحة تركي تضليل رجعي الى البلد  طباخة السلطة :///,misogyny
  الله يحميك انت والشباب نحن بنكبر بهيك شباب,none
  يمنى الف حمدلله عالسلامة ❤️�,none
  موتي بغيظك العالم بدها علم جديد دمج علمان بعلم واحد نموذج للبنان النقاوم الجديد,misogyny
  بصراحه هيلاري مقالتش حاجه غلط انتي ريحتك طالعه من الصوره يخرب بيتك 🤮🤮,misogyny
  غريب امرك عاملي حالك فهماني و ذكية و ع اساس انك سمعتي الخطاب اذا مزبوط سمعتي بتعرفي ليش علم لبنان يا حربوقة,none
  يفتح بلعك شو انك دبلة,misogyny
  طيب تعي معهم مش تنبحي من بعيد ناطرينك,misogyny
  يا حرام يا يمنى بتكسري القلب والله ، يعني كل السم اللي بخيتوه طلع برئ ومش مقصود ,none
  لك حزب الله لو بدو يتزعرن كان أرسل شباب يفكو حنكك و يهرو سنانك وحدة جاهلة,misogyny
  كنت بدي إدعي عليكي بس ما إنت ساقطة ساقطة,misogyny
    من انت لتقولي ما المسموح وما المرفوض يا شمطاء,misogyny
  عتول عم تشخ تحتا شخاخة,misogyny
  بلقيس اليمن الف مبروك يا توكل كرمان,none
  كلنا ديما صادق صوت الشعب صوت الثورة ✌���♥️,none
  لعنة الله عليك كم انتي رخيصة ربي يحفظ لنان من امثالك انتي وتافهين قناة الجديد,misogyny
  عليك لعنه الله قليله ادب بانشوف كيف نهايتك السوداء,misogyny
  ما هي التافهة صرعتنا حرام اكيد كل ليل مش نايمة يا حبيبتي لكن نامي هلا و ريحينا شوي,misogyny
  بس يا زبالة ما انتي من نفس النوعية الوسخة في دمك الخيانة ولا نسيتي اما اطردني يا بتاعت عزمي بشارة الا تخجلين من نفسك,misogyny
  تحيا مصر ويحيا السيسي والي مش عاجبة يضرب دماغة في أقرب حيطة وسخة,none
  الله الحامي الثورة مضيئة ونوركن كفاية,none
  كيف ربح انتخابات مابعرف العالم هونيك عم بتموت وهو مافي براسه غير الاقتصاد والمصاري,none
  أكيد أفلستي انتي  شو أهم هدف الثورة ؟ مش الفساد ورد الاموال المنهوبة ؟ سمي أسماء الفاسدين كلن بدل ما… :///,none
  انت قدن كلن واشرف واصدق منهم ديما كلنا منحبك ,none
  كلنا ، لبنان ينتفص انتو احلى عالم,none
  ليش بتحبي الثرثرة كتير,none
    لازم الكف يعلم منيح � ما بقى تبكي يا مسترجلة,misogyny
  انا محامي وجاهز للتوكل,none
  اكشفي وجهك القبيح يا ساحرة ، انت هدفك نشر الفوضي في اوطان العرب ,misogyny
    طيب حتى الحريم يقولون ذكر مايقولون رجل، يعني بطريقة ما هم يعترفون ان الرجل اعلى مرتبة من الحرمة عشان كذا يجردونه من اللقب كاهانة؟,misogyny
    مخلوقة غريبة والله عجيبة مافي حدا يضبها,none
  هلقد بزيادة عليكي,misogyny
    الى كل من يتعرض للزميلة والرفيقة يمنى فواز بشكل مباشر او غير مباشر وبلأخص بموضوع السفارا… :///,none
  ديما أنت غبية أو عم تستغبي الناس لو حدا من الناس العاديين الي عم يتظاهروا معو واحد بالمائة أو بال… :///,misogyny
  ديما واضح إنك مش قادرة تطلعي من النمطية المقيتة بالتحريض و النكايات إنت عم تشتغلي لصالح اللي عم تنتقديهم… :///,none
  بطلي هبد ع صبح يا ولية,misogyny
  الله يلعنك ويريحنا منك,misogyny
  سود الله وجهك يوم تسود وجوه قبحك الله من امرأة,misogyny
      على الاقل ما اعتبر المرأة خدامه او مكانها المطبخ دزها بس رح تنظف بس,none
  ان شاءالله تأخذي نصيبك من اعظم من المنشار لانك اقمتي مع الثورة وارتفعتي فوق رؤوس الثوار,misogyny
  اخرسي وانضبي وحدة وسخة,misogyny
  متل ما بدك العالم يحترموا خياراتك احترمي خياراتهم ما تفكري حالك احسن منن اذا هيك بتفكري وبتحكي,none
  له يا ام نص لسان له,misogyny
  بلقيس لها عرش عظيم وتوكل لها مكان رفيع,none
  يا عيب الشوم عليكي ، يا بنت الجنوب المقاوم انتي ، كم قرش بخلوكي تغيري خطك السياسي كليا ، روحي رجعي عي… :///,none
  كلن رح يفلو ورئيسك باقي غصب عن يلي مشغلك ,none
  انتي وحده ناقصة وقليل بيك الاهستهزاء والتنمر  فاشلة,misogyny
نوال بري الله يحميكي   ��,none
  يا هبلة المناسبة هيك بتحتم ما يكون في إلا العلم اللبناني  ومن أول ما بلش الحراك والكل مت… :///,misogyny
    القانون الاشتراعي من سنة  و لهلق ما عم ينعمل تعديلات بالقوانين الا اذا كانت بتخدم الطبقة السياسية الفاسدة,none
  لك اي صورة عمتحكي عنها لو واحد كان عميهتف اوكي بس بكل الساحة كان الهتاف يعني كلن صورة سودا وما حدا بيقدر في يبيضها عوجا,none
  الشارع سبئك ديما، خلص الرتاحي صرتي مكشوفي,none
  لعمى بقلبك لعيتيلنا نفسنا,misogyny
  يسلم هلتم عسل,none
    مش بس واطية غشيمة كمان �,misogyny
  عشان الحرمه ناقصه عقل مايبغالها ذكاء,misogyny
  ياااااربى بماذا تمثل هذة السيدة خطر على السيسى حاجة تجن,none
  بس واطية ياديما صادق شبدك من الحكي واطية حتى انتي بتعرفي حالك انك واطية وما زعلتي وأهلك بيعرفوكي واطية و… :///,misogyny
  نيالك  رح تقبضي معاشك بعد يومين في كتير غيرك ما رح يكون عندهن شرف يلاقوا معاشهن كامل انتفضوا… :///,none
  عارفيين نقبرك ونخلص من السم لي بينزل من باجوقك,misogyny
  طب ياعرة النسوان ما تتكلمى ع بلدك اولى بيكى,misogyny
      ديما مبارح قلتلك قولي الحق ما تفبركي لمصداقيتك الهجمة عليك مبارح لانك عمتحوري… :///,none
الست مكانها المطبخ غير كدا شكليات معروفة,misogyny
  يمنى فواز، ارحمي حالك، اشفقي على حالك واسكتي ما بعرف اذا ممكن اي شخص اشتغل صحافة بيوم من الايام، اي ول… :///,misogyny
  ايش دخل امك في شون غيرك تعرفي ايش قال الشيخ عبدالله بن الأحمر رحمة الله عليه وين مكانك على المطبخ والفرش خليني اخوتم رمضان قبل اكمل الباقي,misogyny
  فشروا انتي ست الستات,none
  ديما شا هبلة سمعي الخطاب وما تلتهي باشيا بايخة يا تافهة,misogyny
    حبي نحنا معك ومستعدين نحرق العدو كرمالك,none
  وليش حاطة اولادك بمدارس فرنسية وإرساليات اجنبية؟ وليش اولادك بيدرسوا برا لبنان؟ معش تحاضري بالعفة وتبخي سم  ما ابشعك,misogyny
  الدفاع عن النفس و عن الوطن ضد عدو هو حق مشروع بميثاق الامم المتحدة، ارجو منك التثقف و الاطلاع لعلك تفقهين شيئا قبل ان تعجزي,none
  اذا انت واعي بس نانسي السبع ومحطتها لا زالت تؤجج الفتنة وفي نابلس مش بمستواك يعني بينلعب عليهن ال… :///,none
  قلبك كبير وبيساع كتييير رخيصه,misogyny
  الله يحميكي نوال ويعطيكي الف عافية بوركت جميع جهودك لتقديم افضل صورة وتقرير للمشاهد مقدرين كل ظروفك وقلبنا معك ,none
  سكري تمك يا فوفي,none
  احقر منك ما في يا سعدانة,misogyny
  يا وليه انت مالك احنا مدمنين عسكر و كل حاجة عندنا اسمها الاول جيش و انت مال ام,none
  الهي يعلقوكي من حواجبك يا بعيده ,misogyny
  يلعن شرفك شو عاهرة,misogyny
  يلعن شرفك شو بلاعه واطية,misogyny
  دمدوما في مظاهرة بجبيل كمان اذا بتحبي تشاركي جبيل كمان من لبنان لبنان ينتفض,none
    يا رايت بتسدي بوزك,misogyny
  الصحافي الحقيقي يجب ان يحلل التصاريح والخطابات حتى ولو كانت من الخصم مع العلم ان هذه المهنة يجب ان تكون… :///,none
    � بفهمك اديش اعصابك فارطه طولي بالك بس يفل هيلا هو بترتاحي,none
  يارب الشعله تولع فيكى ويطفوكى بزيت وسخ,misogyny
  بس يا معزة يام ريحة وحشة,misogyny
  بتشبهي عامود الكهربا اللي ملبسينوا علم ���,misogyny
  يخرب بيت ابوكي ارحمينا من أراء امك ا,misogyny
  تنمر أيه ياعررة كل ما هو أنثى,misogyny
    صارت ام نص لسان تتنمر على تاج راسها شو محلها من الاعراب هالتافهة لتتناول رئيس جمهورية,misogyny
  ياباغية الشر والخراب ادبري ولا تقتربي من مصر,misogyny
    كل الشعب اللبناني محزب وما تسميه بالاعتداء لم يكن بقرار حزبي او حركي وان كان لبعض المشاركين ارتباط حزبي,none
  لعنة الله عليكي يا منافقة,misogyny
عظيمه هيا الانثى في طفولتها تفتح بابا لابويها في الجنة وفي شبابها تكمل دين زوجها وفي امومتها الجنة تحت اقدامها عقليات البنات,none
  ياللا يا بومة ، مظاهرات وخراب اهو ، تلاقيني سعيدة جدا ، هيصي بقي,misogyny
  برافو ديما�� دعمك للثورة كتير مهم,none
  منشار ؟ سكين خضار يخب عليك بعد ,misogyny
  حقيرة من بلادي ,misogyny
  مخابرات جيش يا فتنوية,misogyny
  شيوعية حاقدة,misogyny
  عم نمزح معك ما تروحي تشتكي نحنا مختلفين بالسياسة بس �‍♀️,none
  هديلي زندك تأكدو من المعلومات وما تتسرعوا بالتحليل,none
  وما زلت تنبح المأجورة العفنة  أما كفتك سوريا  أما كفتك ليبيا  خائنة بامتياز,misogyny
  ساعدوا دول الجيران على إحتلال البلاد العربية تفووو �على وجهك القبيح  :///,misogyny
    ام نص لسان,misogyny
  جسمك لبيس وما بيتكذب شي عنك ، ممكن تعملي أكتر من الشائعات,misogyny
    انا ما كنت اتنمر مبارح تعلمت منها للست يمنى كيف بيتنمروا,none
  يا رب وقلوبنا معك,none
  شو بدك انتي يا بنت بدك تشوفي لمنظر الأسود مزبوط لهيق اذا بدك كفي بلتحريض خليك مستقل افضل للكل,none
  لك انتي اغبى واوسخ المخلوقات,misogyny
  انتي ما خصك بالتطاهر يا شرشوحة انتي انزلي عل زيتونا باي نادين لوحدة بالتظاهر مشتركة النا الشرف,misogyny
  انا متلك لما انضرب بصباط اول شي بشوف نمرتو يدحريشك شو هبلة,misogyny
  يا بنت الحرام عم تحرضي الجيش على اهل الضاحي بالفتنة ومن قبل حرضتي اسرائيل على قصف اهالي الجنوب اكيد انت بنت حرام,misogyny
    بس شفتي كيف بكل رواق وهدوء وثقة ضل عم يحكي بتعرفي ليش لأنو بيعرف الي بيعووا ما بيعضوا,none
    ما حدن عم يهجم عالمقاومة يا اخي انا من الاشرفية حبيب قلبي انت الهجوم عالفساد وعالجميع… :///,none
  هيدا سيد يا كلبه سيد الكلام وفهمك كفايه,misogyny
  اخس عليكي يا ليليان ليه كده طه ده انا كنت بحبك,none
  شرشوحة ومقرفة وقليل عليك تنمر يا بلا شرف ولك كتير عليك دعسة بالحمام مش إعلامية تفي على هيك خلفة عاطلة,misogyny
  يارب إنه ياخذك ونفتك منك بصراحه كرهت الزواجه اقعد اعزب افضل ولا عقليات البنات مثلك هههه🤔🤔,misogyny
  ليش مزيت شعرك هيك ,none
  مشتقلك يا زعرة �,misogyny
      بدك تطلبي من ال مليون قبل يا عزيزتي وبلا تهديدات هالاسلوب صار هزيل وقديم� كلنا ديما صادق,none
  ربنا يهدك ي ليليان، ،،،هو ليه السيسي حرقك كده،،،،،يبنتي ده رئيسنا وبنحبه,misogyny
  رقاصة بني اخونج لولا الله ثم السعودية والإمارات كان تهزين وسطك بكهوف صعطة مع الحوثي,misogyny
      ممكن اعرف مين الشب يلي معك او شو اسمو؟؟,none
  هودي الواطيين كنتي عم تعتاشي من وراهن يا جاحدة,misogyny
  لو انتي عنجد حقيقية كنتي خبرتينا عن عزيمة عملتيها ببيتك لاكتر الناس فساد ولا وقت اللي بدك بيبطلو كلون,none
  ديما لم تسمى او تتهم احد ويلي في مسلة تحت باطه بتنعره اما الرد عليها فكان بمستوى قائله,none
  كلنا منحبيك و منقدم دم لعيونيك �‍♂️,none
  كل اللي اقدر اقوله برافووا عليكي انتي تعلمتي من المصريين روح الدعابة,none
  ❤تحية من القلب للمتألقة دائما ديما صادق ونتمنى منك دائما تكوني للأمام تنقلي صوت الشعب و صرخات الشعب الحقيقية و وجعهم ❤,none
  يا حقيرة يا دجالة زوجك الفاسد تخلى عن جنسيتو وإلك عين تحكي عن الوطنية يا وطية  بالفعل كالعاهرة التي تح… :///,misogyny
عندنا قسم فى الجامعة اثبت فشل الستات فى التدريس و بالرغم من أنى المفروض اشجع حق المرأة و الكلام ده بس بجد أنا بكره الدكاترة الستات دول جدا ,misogyny
 مستخدم    كلمة الحق  ما بيعلى عليها صوت :///,none
  بأي صفه هذه الشمطاء جالسه تسوي منتديات وتتحدث عن دولة الجنوب العربي منهو عدو للملكه العربية السعودية فهو عدو لنا كجنوبيين تفو عليكي يا حثاله,misogyny
  نفسي اشوفك علشان ادوس على دماغ امك بلجزمه,misogyny
    ربي يحميكم وينصركم,none
  يعني تبلغينا يا نعجة الله يل عن الربيع العربي ماجاء بعده الا دمار الشعوب,misogyny
  كذبتي أيتها الحية الرقطا بحول الله تموتين وسمك في نحرك,misogyny
    ديما الهبلا,misogyny
  ديما ، ليه بتحبي تسمعي كلام يحرج ويجرح عائلتك ؟؟ مش شايفة من سقوط البلد إلا سقوط جبران ؟؟,misogyny
  انشالله   بيقبرك و برتاح من قرفك و هبلك ��,misogyny
  احذر المرأة إنها حمقاء شرسة كقاطع الطريق، كاذبة لا تقول الحقيقة,misogyny
  سدي بوزك,misogyny
  انت بطلة وحبيبة قلبي❤️,none
  علينا وعليك يا بلقيس اليمن دمتي فخرا وعزا على جبين كل يمني حر,none
  يلعن البطن اللي جابتك,misogyny
  خانك التعبيير لهذا الكون صاحب يديره كيف يشاء هو الله,none
  خطة منع الانتشار تمثلت بالسماح لركاب الطائرة بالمغادرة قبل فحصهم,none
  أنتي ساقطة  ��,misogyny
  رحتك وحشة ابقي انصفي واستحمي جتكوا القرف,misogyny
  نشرتي صورة حرق علم حزب الله في طرابلس، بس ما نشرتي البيان يللي اصدره المتظاهرين ضد من حرق العلم وما نشرت… :///,misogyny
  مريضة مريضة يمنى فواز مريضة���,misogyny
  عم تمزحي مش بس انو مزحك تقيل الا انو كذابة كمان,misogyny
  ربنا يوفقك ويحقق لك كل ما تتمنيه يا بنت اليمن يكفينا فخرا انك اول يمنيه اثبتت نفسها و وصلت للعالم صور مجسمه للملكه بلقيس اليمن في عصرنا هذا,none
  سلامة قلبكن,none
  بكل تأكيد هذا هو سيدهم نصر الشيطان يعترف بذلك ، انا ولائي ل ايران وليس للبنان   :///,none
  ديما الواطية سدي بوزك,misogyny
  بس يابنت الحيوانة خليكى ف بلدك لو ليكى بلد اصلا,misogyny
  تحية لكي ديما حلوة وطنية ������������,none
  لاتتركوا مجال لايا من كان ان يذهب بكم بعيدا عن اهدافكم,none
  يعطيكي العافية الحمدالله على سلامتك مميزة دائما,none
  ولوووووو شو هبلة,misogyny
    هي بتجيب الشتائم لحالها الصحفي المزبوط بيكون مع الناس وحيادي مش بحرض الناس عا بعضها وما حدا… :///,misogyny
  انتى بتجليطى يا حجه رحمه على مين على ملحده لا تؤمن باله ومثليه وختمتها بالانتحار الناس بقت فاضيه قوى,none
لا مش متخيل اتناقش ف الكورة مع واحده مثلا ،مش هستحمل غباء الستات,misogyny
  السيد حسن نصرالله يا كديشة واجرك فوق راسك موتي بغيظك يا ماسونية,misogyny
  بس ممكن نعرف السيد بشو مشارك بالفساد ولو ما سماحته ما كنت عايشة باطمئنان,none
  مش هيا الشرموطه دي الاي اغتصبها نجيب سويرس وبعدين طردها من الجونه نسيتي نفسك ده بلدك كلها نسون عاريات، يغتصبوهنا الشيعات (ولا نسيتي ياوجه الكلب),misogyny
  اصلا النسوان ما عندهم غير النقه الجاهله والمتعلمة والمثقفة والدكتورة والمعلمة  كلهم نفس العينة ,misogyny
          مو شجرة بس لازم تخدمني و تخدم بيتها و تسمع كلامي و ما تطلع من بيتها الا لقبرها,misogyny
  كلن بلا أكل حاجة يمولوا,none
      معش تستغلي يا عاهرة الثورة,misogyny
    اذا انت بشعه لا يحق لك التعليق على الحسناوات بكلامك السخيف,misogyny
  كلن يعني كلن وديما وحدة منن السيد اشرف منن ومنك يا واطية,misogyny
  وانتي من مخلوقات الله النجسه كـ الخنزير,misogyny
    احلاء ثأئره لبنانيه,none
  برافو ديما ما تنزلي لهل المستوى الشجرة المثمرة هي اللتي ترشق بالحجارة,none
  يا فهيمة دليل إنو خطاب للوطن مش لجمهور الحزب بس �,none
      بدي اسالك مدام ديما كيف فيكي تتحملي ندى عزيز معك بنفس المحطه؟,none
        كل صرمايتنا على ديما صادق الشرشوحة ,misogyny
  فشرتي على رقبتك سيدنا يقبرك,misogyny
  انتي لواطيحين بين يديني ماقطعك بمنشاراجيب منساب وولع فيه نار ثم احطه في بومتك,misogyny
  روحي انضبي,misogyny
ولله انك بتشرفي الصحافة الحرة  شكرا   :///,none
  ديما ليش التركيز على السيد حسن مع انوا ما سرق اموال الشعب؟ السنيورة وجنبلاط يلي نهبو البلد ما عم بتجيبي… :///,none
  شو سخيفة ورخيصة,misogyny
  على امل ان تتم محاسبتك على ما تقومين به، هذا لم سعد رأي خاص، هذا عهر ممنهج و مدفوع ثمنه المحاسبة,none
  وسيسقط شعرك قريبا  سوري,none
  طول عم بنت شوارع ماشي جديد عليكي��,misogyny
    سدي بوزك يا بنت الكلب يا واطية يا كركوبة يا كرخمي يا زقاقية، الله يلعن الي جابتك ريتا جابت كلبة جعارية ولا جابتك,misogyny
  عم تركبي الموجة تاخرتي لأن الموجة جرفتكن,none
 مستخدم    انشالله بيقبرك كلك مش بس قلبك,misogyny
      خليك انت عند الصهاينة ال سعود وشو بدك ب لبنان �,none
  وفقك الله وفي خدمة الاسلام ان شاءالله؛,none
    أنا بشوفا معزاية,misogyny
    يبدو أنك اكلي فول قبل النوم,none
  ساقطة  بالانتخابات,misogyny
    فوق راسك يا وسخة,misogyny
  انت يا عاهرة ولائك كان للصباط الإيطالي بس صار هلق للصباط الصيني لان نزل سعرك,misogyny
      الزوجة تهتم بالمطبخ و نظافة و ترتيب البيت و تجلس في بيتها و الزوج يعمل من أجل بيته,misogyny
  انشالله بيقبر قلبك ومنخلص من سفاهتك,misogyny
    لا ولو كنتي هونيك ما لان معنا خبر هاهاهاها يا شرش حة ما هلكتينا انك هونيك شو عمبت مثلي ديما الواطية بضلك واطية,misogyny
  روحي ربنا يرزقك بقنبلة تخلص عليكي و نرتاح منك,misogyny
  انت وحدة فاسدة ومفسدة وساقطة,misogyny
  أكيد هتكونى سعيدة بعد خراب لبنان أنتى عميلة وخائنة,misogyny
  رحم الله والدك واسكنه فسيح الجنات يابنت بلدي ويافخر وطني يكفي اباك ان انجبك بحجمك,none
      كل الحب وكل الاحترام وكل الصدق من تلك الكلمات الناطقة فهي تهز الجبال بصدقها و… :///,none
  لعنة الله عليش بسببش ياعاهرة دمرت اليمن وشرد اهلها لا الحقش الله خير,misogyny
    حضرتك لي قاعدة بل بيت قاعدة عل تي في و عم بتنظري,none
  ليليان روحي خلصي بلدك من الصهاينه الأول يا قذارة الاخوان,misogyny
  مصدقة حالك ههههههه فشرتي فشرتي، يا حمارة يا جاهلة لو انك بتفهمي و رسالتك الاعلامية نضيفة يا وسخة بتعرفي… :///,misogyny
  اذا بتفهمي، حتى لو كنتي ساقطة فما بيمنع يدافع عنك كمان عادي,misogyny
  بتعرفي شو يعني شرف ,none
  العمى شو حمارة قال العهد,misogyny
  انت بتاكلي خرا,misogyny
  نيــــكـــووووول ، هيدا قائد محور مطلوب ضد الجيش يا نيـــــــــكــــول,none
  يمنى الواطية والصرماية عليكي تسمعي الرئيس وتخرسي������,misogyny
  عليك من الله ماتستحقي ياتوكل كرمان بشرك الله بنار جهنم عاجلا غير آجل تكوى بها وجهك وجبهتك انت ومن يساندك ويدعمك اللهم امين,misogyny
    يا ريت لو بيعمل نعيم برجاوي الآن متل ما عملت نانسي السبع مبارح وعدم أخذ أي تصريح من المتظ… :///,none
  يا ريتك كنتي تحت لندعوسك,misogyny
        بحياة اختك من وين بتجيبي اخبارك؟؟ من صغري وانا عبالي كون… :///,none
  انتي شو دحشك بالمظاهرة بدك تركبي الموجة,none
  السعوديه مافكرت بالدول اللي تدعمك تبغينها تفكر بنباحك ياكلبه الشوارع🤣 ندعس عليك وعلى اللي وراك ونضحك🤣,misogyny
 مستخدم    الله يلعن صباحك ومساكي ,misogyny
  السيد أعطى توضيح شافي للثوره وهو الى الآن معها مادامت الطلبات واضحه وغير مسيسه ووجه الناس وحذرهم من إلي جاي,none
بحس إنجاز كبير لما تصير تفهم كيد النسوان اللي من تحت لتحت والمغلف باللطافة على شاكلة يا حبيبتي ويا عمري ,misogyny
  يعني اسمالله عليك من وين جايبي كل هالذكا كل خبرية بتتحفينا فيا بدا أينشتاين ليحللا برافو ��� :///,none
        الك فضل كبير على الثورة كلنا ديما صادق,none
  هيدا واجبنا وكلنا ابد وحدة,none
  سدي بوزك يا داشره,misogyny
 مستخدم  نانسي السبع ما قبلت حدا يحكي ع حزب الله ع الميكرو تبعا☻ ضيعة ضايعة��������,none
  غشيمة شو علقك مع بيت شمص �,misogyny
  بتتفلسفي و عاملة مناضلة وزعلانه اننا مش طايقينك وانتي حتي اللي شغلوكي مش بيطيقوا ريحتك يا توكل  :///,misogyny
  الغاء متابعة يا تافهة يا رخيصة وبالناقص من تغريدات القرف والشذوذ اللي معجبة فيها 🤮,misogyny
  لعن الله من ايقض الفتنه وانتي اساس الفتنه والإنسانيه كلها فيكي يا ام الانسانيه قبح الله وجهك,misogyny
  كلامه صحيح الحرمة مكانها البيت و المطبخ,misogyny
  داعس بقلبك السيد وتاج راسك يا واطية لو عندك زلمي كان ضبك يا فلتانة,misogyny
  ولا عمري اقتنعت بحرمة استلمت مسؤلية لأنها الا تسوي لها فص,misogyny
  احتياط سكري نيعك �,misogyny
  يا نوال يا نوال خبريني شو كان لون كلساتهم لما صار هالحديث بما انك كنت موجودة,none
عندنا دكتورة بتستلم الابحاث اقسم بالله لو بنت قالتها ازيك هتمسكها تهزقها يخربيت هرمونات الستات علي اللي يخلي ست تمسك منصب علي حقوق المرأة ,misogyny
  وحشة ما بينخاف عليك,none
  نصيحة تمددي وفشخي وارقدي فانتي ليس سوى مرحاض عام لتلقي مخلفات الاخرين,misogyny
  نهيق الحمير يقطع عمرك,misogyny
  اوقح البشر انت,misogyny
  ما ارخصك علم لبنان رفعه المقاومون في ساحات الجهاد قبل وضعه على شاشات التلفزة,misogyny
  آه يا هبيلة,misogyny
  اي مقبورة انت بالبيت وحرضي العالم ,misogyny
  بحيكي ديمه من كل قلبي مني عم افهم لبش كل الهجوم عليكي بالاختصار لأنك عن تقولي الحق وتفضحي فساد واستراتيج… :///,none
  ياشيخه إتلهيإنتي صدقتي إنك مهمة لهذي الدرجة؟,misogyny
  بلشتي تحليل غلط,none
  حبتش الصلا وهي بتفور حبتش حية من انتي حتى تعرفي احباب الله يا خائنة,misogyny
  عنا جيش منرفع راسنا فيه، و عنا مقاومة بترفع راس كل المذلولين بالعالم اسرائيل ب  يوم ما قدرت تكسر ضيعة… :///,none
  انتي نزلي عالطريق لإن هيدا محللك بعتقد ديما الواطية,misogyny
  ولك حلي عن ربناااااااا بقى يئطعمرك ما اغلظك,misogyny
  يذكر انه بعد لهلق الاعمال لم تتعافى من اضراب  وفي شركات سكرت وما عادت فتحت بعد ما كان يضج بالعالم كلن يعني كلن,none
      يلعن صباحك و مساكي,misogyny
  الله لا يبارك فيك ولا يهنيك ولا يعطيك عافيه يا عاهرة تركيا و قطر,misogyny
انا بكره التعامل مع الستات فعليا الله يكون في عون الرجاله الصراحه,misogyny
    الأحرى ان تقول لها بأن تقف مع الناس والمساكين لا ان تغطي او تصمت عن الفاسدين ديما المريضة,misogyny
بس لانها حيادية و قلبها ع وطنها و لان ما بهمها ولا زعيم اصلا كل يلي طلعوا () ضدها لم و لن يكونوا مثلها كلنا ديما صادق  ,none
  انت شخص كتير مفيد بالحياة ، اليوم كان معي امساك والحمدالله مشي حالي بس شفت صورتك,none
  إنت شو محلك من الاعراب لحتى تحكي على سيدك وتاج راسك  لعمى بقلبك سكري بوزك وحاجي تحكي,misogyny
  ان شاء الله نحنا منقبرك لأن السيد بس بده يقبر حدا بكون نظيف وشريف,misogyny
    هيدي حمارة وهبلة,misogyny
نانسي السبع المتظاهرين برياض الصلح يهبوا لمساعدة اخواتهم الثوار في البداوي ؟؟ حدا بيقتل شعبو؟؟(متظاهر) كأني س… :///,none
  مفكرا حالها جبران تويني او سمير قصير ���,none
  تسلميلي يا ثورجية يا مناضلة,none
  انتي محترمة كتير ومثال الاخلاق والأدب جد انتي بتشوفي يلي بتكتبيهن وبتسمعي يللي بتقوليهن ولا حسب ال… :///,none
    كذابة هيدي هول دوار كفررمان نازلين عالنبطية,misogyny
انا بكره لما يبقوا بنات صغيرين و متقمصين دور الستات  الناس دي لازم تموت علشان البشريه تترحم,misogyny
  برافو ديما خليهن يعو شكلهن فلتو كلابهن ع تويتر وعالشوارع,none
  ملكيش فيه ياشمال خليكي في جماعتك وبلدك والحوثيين,misogyny
  اكيد خايفة يا فاسدة,misogyny
  ملعونه بنت ملعون ما يكفي دمرتي وطننا وهربتي فنادق تركيا لا بارك لك,misogyny
  انشالله بتفوتي عالمستشفى وما بتلاقي متبرع يا منافقة,misogyny
