text,label
انت تدعو للاشمءزاز,not racism
اعلان الاتفاق وكان رءيس وزراء السويد السابق يدعك جراح اسراءيل والسعوديه بالملح يروج لمنح ايران جاءزه نوبل للسلام,not racism
هييه تروا الا الحوثين حكام اليهود,Racism
عاهره ال سعود,Racism
تاج راسك شرشوحه,not racism
عندما تجتمع كلاب الاثر وعناصر الشبيحه فستكون الفوضي والفلتان الامني يخدم الصهاينه,Racism
طاءفي روح اسال اهل قانا وهني بخبروك,Racism
البشر بكره الفلاحين,Racism
اكبر شعب كيتفرج فافلام البورنو المغرب هههههههه,not racism
ديما الواطيه شو متعاطيه اليوم بول البعير تقديمه ال سعود معلمينك ليش انت لبنانيه اكيد بلدك مين بيعطيك فلوس اكتر,Racism
‏‎فلتتحمل اوروبا وزر قوانينها تشجع حريه المثليه والشذوذ الجنسي المهم تصدر المرض المجتمعات العربيه والاسلاميه,not racism
انتم عندكم انتخابات فالمغرب الاحسن تسكت,not racism
فاره حزرتي دولتنا الشريفه لازم تبلش تسحب العملاء العشاكلتك,not racism
الحصاد الطاءفي اخر محاولاتهم العبث بالخلق والمخلوقات وولي الي رجعه ظل الفناء للظلم والطغيان وافول الكون عده علامات ظواهره,Racism
كالعاده الكويت لايطبق القانون الا حق اهل السنه لابسط زله واما الشيعه فيخالفوا وينتهكوا ويضربوا القوانين عرض الحاءط ولامن سامع او مطبق للقانون يبدو ان الشيعه اصحاب القرار الكويت,not racism
انت بتغرد انت بتشنهق,not racism
لماذا احد يعلق اين عربان الجزيره,Racism
القزم جبران باسيل طلع فانز يدافعون عنه,Racism
بوق سوريا انت وصرمايتي,not racism
حقيقه السعوديه وامريكا واوروبا الغربيه سبب التدهور لاضعاف الروس والسبب الروس للقرم,not racism
جبران باسيل مسخره,not racism
انت بوق ايراني مجوسي رخيص سعرك كلفول السوداني,Racism
يومكم جاي روافض قرامطه السنه والشيعه كلكم العمله كفار فرق بينكم وسياتي يوم ينتقم الاسلام اله اكير,Racism
خونه وعملاءوموتيبغيظك وعملاء السعوديه,Racism
ضربه السيسي,not racism
نص اللبنانيي رايي انت رمز الغبا ههههههه,Racism
تقولون حرب الاف المدنیین الابریاء قتلوا بایدی المملكه العربيه السعوديه حلفاءه الدواعش النصره انتم سکتتم سندتم,not racism
فلسطين البقره الحلوب المحتالين المخبرين اروبا يستخذمونها لجمع الاموال التبرعات ايران وحدها يستفيذ,Racism
سابقه جلبت العار تحدث بالتاريخ العربي الحديث القديم التاريخ ان يشاهد الناس حاكم عربي يظهر عاريا ولد موزه ولانعلم سنمحي الحادثه تاريخ العرب سطرو الامجاد لانلوم مصر وهذا موقف عربي حر ان يمانع وجود,not racism
رجعت الكلاب الي الجزيره وبدءت تنبح ونتهش ومتي تبدءين التحضير واعلمي ان الشعب اكبر ماتفكرون بني صهيون,Racism
التقرير اعلاه يحتاج تعليق مني تجاوزات وانتهاكات يندي الجبين واترك المجال لاخوتي الكرد الاحرار وليس العبيد ليقيموا ويردوا ويعلقوا اعلاه فهل فاعلون,not racism
لالالالالا لابد ازاحه مرسي ونفوض توت خامون السيسي عملت فينا ايه يامرسي حراءق وانفجارات وووووو,not racism
كلاب لبنان احقر اليهود لاشرف ولامرءه ولادين استبقلكم الشعب السوري يوم كنتم كلاب لاجءه هاءمه عرسال ورديتم الجميل بالرصاص عبيد المجوس والترك,Racism
وبيسالوني ليه بكره السعوديه مجرمين,Racism
باعوا تبقي دينهم شرفهم الي ال سعود,not racism
اين تنسيق الخاءن عباس الامني المقدس,not racism
روسيا وامريكا تدعم اللواء حفتر السعوديه العظمي موقفها واضح ومعلن والمزهريه يلطم محميه شرق سلوي,not racism
كول هوا وعمال بلوك هاي الحركات بتمرق علينا اذا انت غبي بدك تستغبي العالم,not racism
بوتن اليهودي وتاكدوا بكتابه بوتن وامه الليهوديه يكشف علاقته الحميمه اليهود وعلاقته الغربان السود واولياء الدجال سيخرج اصفهان ملالي ايران اسياد نصرالات وبشار,Racism
دوله قولتك لازم انت حيوان بالحبس وعم تتدعوس يوم بالصرامي يلعن ابو خلفك,not racism
زنجي حقير يحسب نظام العصابات ينطبق شيء,Racism
الفيلم ايراني فلن يصدر عنه اساءه للنبي الكريم واصحابه واهل بيته الطاهرين بدون استثناء امهات المءمنين الطاهرات العفيفات,not racism
برغوت قواتجي,Racism
شو بيعملوا السوريين اوروبا والمخيمات جايين رقص وشيشه وطلب لجوء انا اتكلم الشباب لماذا تذهبوا تدافعون عرضكم وارضكم جبناء لماذا تتركون ارضكم للمجوس الرحمه الشهداء والعزه والقوه للرجال يدافعون بلادهم,not racism
الدوله الفارسيه العجميه الشيعيه تريد خير لكل العرب وبدون اتثناء وهذا يعلمه العرب جيدا ومع تراهم يقومون علاقات دوبلوماسيه سياسيه تجاريه معها,not racism
كذب وسلينا انت بتكذب بتبعق,not racism
وحده واطيه بلا شرف,not racism
انت الاخبار المجرور,not racism
انه استباحه لايران بروسيا لدول عربيه حكم عملاء المستعمرين,not racism
اغلب الناس تتحدث السيسي وتتناسي السيسي الا دميه يحركها النظام السعودي النظام السعودي الا الحبل يحرك الدميه والحبل تحركه امريكا,Racism
انت حمار عبد الله بتستحمر,not racism
ابن لحارم حارق قلبك جوا وحياه الله انك منحط لح تموت حرقت قلبك العقاب لوهاب وهاب قاتل ابو دياب,not racism
اللهم احصهم عددا واقتلهم بددا ولاتغادر منهم احدا اللهم اضرب الكافرين بالكافرين واخرجنا ايديهم سالمين اننا لنفرح يموت سعودي او حوثي فكلاهم اخوه بالعقيده والدين والاجرام,Racism
تربت يداكم حوثيين اذيقوا ال سعود الاستخراء الويلات ال الاستخراء يموتون بغيظهم الاوقات استمروا ابدءوا باسترجاع نجر ان جيزان انشءوا حاجزا فاصلا عمق اراضي الاستخراء,Racism
عصام درماس اكبر نفاق الحكومه السودانيه العرب مستعبدنهم يقدسون العربي مش اجل الانسانيه الدليل شعبهم الاصول الافريقيه مهجرنه وطنه تبا والعروبه اعجبني · المزيد ·,Racism
يخرج ال سعود المدعمين للدكتاتوريه البلدان العربيه باموال فقراء حزيره العرب يخرجو سالمين وسترون المستقبل,Racism
تحاولون ولن تستطيعو ياجرابيع ال,Racism
سود الله وجه الحكم ووجه اسود ياخي اكره السود مدريد اشبيليه,Racism
عميل ايراني بامتياز تصدقون يقول فهو ثعلب يستعمل التقيه الشيعيه,Racism
اقسم بالله مسخره الصهاينه يوم يزيدو عدد الاقتحامات للاقصي تقسيمه مكانيا قسموه زمانيا وبدل يشجعو الشباب بالرباط جالسين يعتقلو فيهم ويعذبوهم وبيشغلو العالم هاد الامور حسبنا الله ونعم الوكيل بطلنا نعرف مين الصهاينه فعلا,Racism
الا ربي كيستر علاش حنا منستروش تفو شعب,not racism
تصر اسراءيل يكون رحيل السيسي فقط القبر,not racism
بتحبي تجيبي المسبات لحالك عيب الشوم بتوصالي لكعب نعله للرءيس عون ام نص لسان انضبي,not racism
كسم السيسي قلبي,not racism
كيانك نتيجه استفتاء فقط لتبارك للاسبانيا فتحها العظيم عندما دخلت يومين لجزيره ليلي تخون المغاربه ضحوا للدفاع عنكم,not racism
اعوذ بالله يمكن اليونايين النور الالمان بيعملوها ابدا اعوذ بالله,not racism
كول هوا وكفنا شرك احسن منفرجيك بشروط مين منمشي لبنان وعملا اسراءيل لمتلك,Racism
ءوبه كلاب خربوها وقعدوا تلتها,not racism
نساو لحرام لحلال الشوهه فين الخصر ديال الراقصه تفوووووو قلبيها شيخه حسن ليك ديك لكرش تعاونك,not racism
الشهداء تاج راسك وتاج راس معلمك الحرامي صوتك كتير رخيص,not racism
لاهدنه انسانيه ياصهر ايران الوفي,Racism
جبران باسيل اكثر الساسه نفاقا,not racism
بكرا الدوله الاسلاميه تسحق عملاء السعوديه جيش الزعران وكتاءب اللصوص يالله يادوله الاسلام مزقي اشلاء الخونه,Racism
اعلا شي وصلت فيصل ان تكون لاجء درزي قذر قطر انت,Racism
عهدالعلوج عهدفاشل استغفر الله امثالكم,Racism
مممممم طريقتك جديده شقا حنا اختي غي كنحلمو وكتجمع راسها وكاين لكشقا بتلكمومند وكاين لبلبلتود مممممم طريقتك دخيله عليا ممممم,not racism
انتي اعلاميه شو الاسلوب الواطي والسخيف متلك تافهه محششه,not racism
كلاب ام جيبو سيرت فلسطين انتم الصهاينه عملاء,Racism
والتغير مستجد ومتغير نفهم النفاق بلغه ءال سعود معهم يستضفون مجرم امثال بن علي وشفيق,Racism
الصواريخ وماصار عنا شي اعرف ياحمار الله معنا انتو مين معكن كلاب السعوديه سلمان لبغل باع شرفوا انصحك بدراسه التاريخ,Racism
سكان الربف بالمقارنه باقي مناطق المغرب كانوا تاريخبا اناسا محافظين يرضوا لنساءهم وبتاتهم الاخلال بالحياء والمس بالاعيراف والشرف وحتي عهد قريب اواخر العقد الاخير القرن 21 كنت تتجول الحسييمه وجده والناضور وقلما تري انثيي متبرجه بلباس فاضح محتشم بسلوك يدل الوقار الذكور القوم كانوا يدوذون شرف الفتاه وشرف الاهل بالقصاص حدث ان اخل احدهم او ابنتهم بالشرف العاءلي الويل منهم كانوا يءمنون بقول الشاعر يسلم الشرف الرفيع الاذي يراق جوانبه الدم وااسفاه الايام هاقد سيقت الراقصات والمغنيات والمهرجين والمهرجات والماجنين والماجنات قلب الريف المقاوم الشرس يرفض ان يغر السرب يخاف لولمه لاءم الصدح بالحق الذوذ الشرف الاصاله الاعراف بشهامه وعزه سقطوا المصيده باسم تقريب الفن اليهم ومنحهم نصيبهم موازين الفسق والعهر تطبع معها سكان العاصمه شبابها يقولون مزيد وفك العزله الثقافيه عنهم بنيه تدجينهم وتطويعهم قطره قطره استحمارهم رويدا رويدا تضبيعهم شيءا فشيءا وهذه بدايه نهايه الشهامه الريفيه التقليديه عزه النفس المعهوده فيهم فكره بسيطه وجهنميه ان يتم استقدام العاهرات الفاسقات بقاع المغرب ستدراج المراه الريفيه المحافظه العري والخزي والسخافه لتنتبه مظلومه محروميه الحق التعري والاختلاط القذر والرقص واظهار المقدمات والمءخرات اتتكندم موجه الحريات الفرديه ووداعا لدكتاتوريه الاعراف المحافظه والاخلاق الحميده راقبها مارسها عليها الاب والزوج والجد والعم والخال والمعلم ستمسي مستقبلا العدو اللدود للرجل الريفي الغير الطيع ايادي السلطه الحاكمه ويمسي الذكر بلمسه انثويه تلطف ترطب مزاجه الشرس تكتيك شيطاني هدفه المدي البعيد استحدااث التفجير الداخل,Racism
صهيوني اكتر الصهاينه خروف مرتك,Racism
سياسهعسكر مصر الشعب جووع كلبك يتبعك,Racism
ام نص لسان ويبتقرط حرف الراء,not racism
صراحه الواحد طفش قصه الطاءفيه بدي اقولها لكل طاءفي ولكل عنصري وعلي شحم الله يلعن واللع ياخذ عنصري او طاءفي لانهم خربو سمعه المسلمين سمعه المسلمين صارت زي الزباله,Racism
اللهم انصر الاسلام والمسلمين اعداءك اعداء الدين المنلفقين عبده الفبور فقد عثو الارض الفساد حزب اللات وعليك بكبيرهم حسن نصر ايران اللهم سلط عليهم جل غضبك وزلزل الارض تحتهم,not racism
طيب عني مثال حي لشركه سعوديه كاذبه ومحتاله ودجاله شركه الانفصالات السعوديه العروض الوهميه حقتها وبعد تحولت الناس الي اتصال 4G المتنقل وكانت السرعات جميله فجاه رجعنا للعصر الحجري بسرعه تزيد نص ميقا يعني 50 كيلو بايت 500 كيلوبايت طيب وش ذنبنا ليه ماقالت انه يوجد استخدام عادل ليه انكرت الشيء هاذا طيب اللي اشترك سنه 1600 او 1300 هاذا يقدر يرجع فلوسه الكذبه هاذه نص ميقا سوينا مقاطعه علء تويتر وسو حركه وصخه قامو نشرو الهاشتاق ان المشكله زين واللي ينشرها كانو حسابات وهميه فا اتمني منكم ياشباب تقاطعون الشركه الفاشله STC,not racism
لءلءه البحر المتوسط لمزبله البحر المتوسط بحكم عملاء فرنسا وكل بناه الا الاستعمار ولكل مدن الجزاءر,not racism
صارت ام نص لسان تتنمر تاج راسها شو محلها الاعراب هالتافهه لتتناول رءيس جمهوريه,Racism
بوكوحرام باقيه وتمدد رغم انف العملاء والحثالات الصهيوصليبيه الكاءن الاسود عميل للصهيونيه العالميه,Racism
انتم العملاء الخونه ولستم المقاومه,Racism
اخرس انت تكذب وكلامك نبره الحقد والسم تنضح كلامك والله انت وجماعتك مفتاح اليهود تركيا والعراق وسوريا وكل بلد اسلامي,Racism
ايتها النصرانيه البشعه القبيحه فاقده الانوثه والجمال والاخلاق انتي مصابه بداء جنون العظمه تظنين يفهم الاعلام انتي وتظنين يوجد قناه خنزيرتك وبامكان خنزيرتك هز الدول واستقرارها شو قالولك بلدك لبنان مغتصب ايران عبر حزب الله بشعه,Racism
ال سعود مخربين لعالم لعربي كله,Racism
شعوب مرتزقه يحل المال تركضون وراءه حساب شرفكم,Racism
صرمايتو اشرف راسك خليكي نقبري لعبي قدك تفكري انو حجمك بحجم طولك ديك النمل,not racism
زلمه كميه القرف باخبار جبهه الخرا وفتح الشوءسمو بيقرفوا حسو حالهم اديش حمير ومتخلفين القرون الوسطي وانو خربو عحالهم وعغيرهم,Racism
اذكرك العرب اغلبيه الساميين فليعبوا غيرها,Racism
الحوثي قتل خبر نقله موقع سعودي موقع العالم المخترق انقلاب صالح الحوثيين خبر ابتكرته الشرق الاوسط السعوديه,not racism
شرشوحه ومقرفه وقليل تنمر بلا شرف ولك كتير دعسه بالحمام مش اعلاميه تفي هيك خلفه عاطله,Racism
ليه بتحكي الزعرنات اللي صارت مبارح منحازه ومنك موضوعيه واعلاميه فاشله,not racism
هيدا الخسيس اكبر عميل صهيوني زمن الحرب اللبنانيه كتاءب وبعدين قواتجي,Racism
البعض يلومون السعوديه والخليج بعدم ايواء الاجءين السوريين بصراحه انهم يكلفون خزينه المملكه الكثير المال تسالو انفسكم اين سيقضي الملك والحاشيه العطله الصيفيه صج الا اختشو ماتو‏ ‏,Racism
حول قوه الا بالله طيحتو بنسا دمغرب تفو,not racism
يقلودون الاعداء التفاهات ويعتقدون انهم يحسنون صنعا تغيير المفاهيم اكبر فثنه ابتليت الامه وهي تغيير المفاهيم الشر خير الدعاره حريه شخصيه حسبنا الله ونعم الوكيل,not racism
اظن الشخصيه القذافيه عدوي انتقلت الي الجميع الصهاينه,Racism
ديما الوطيه تفو,not racism
ايران الشيعه خبثها ال سعود وهابيتها المنافقه سيكونون سببا هلاك شعب الخليج الامراء الملوك عاءلاتهم فينهم تل ابيب بضعه كلومترات,Racism
اللهم زلزل الارض اقدامهم,not racism
بياخد الاوامر معلمه حسن نصر الشيطان,not racism
هبيله عم يحكي هلق كانو رءيس جمهوريه,not racism
الجيش العراقي كله ساقط,Racism
ام نص لسان بتشوف كمان,not racism
انت جحش اسمك صهيوني انقبر ضهار صفحتي وروح تخيب برا واطي كلب جبان,not racism
اما انت كا زعيم قريه زغرتا يسير بدك تتمسك تمسك رصن الجحش جحش,not racism
لماذا تخجل او تستعمل التقيه جنسيتك انتماءك لايران انت ايراني لان لغتك العربيه ركيكه تعليقك,Racism
تركيا العاهره الشعب القذر والقوميه القذره ويلي عملتو انتو الاخونجيه كعبه للمسلمين اللهم دمر تركيا ارضا وشعبا,Racism
العملاء الخونه انتم جزاءري الا تشعرون,Racism
انت مصيرك تكون بالحبس بطلت تستحي موت بغيظك انتو شي اسمه دوله خربتوا لعنه الله,not racism
سكربينه عنصريه حقها فرنك فوتي حسابها شوفي خدي حب حموضه مراجعه تدخلي,Racism
برتعد السيسي اثيوبيا,not racism
عاش البغدادي مرعب الاعادي وعاش المجاهدون الابطال ستحكموووون الارض بعز عزيز او بذل ذليل,not racism
هيدا مستواكي ام نص لسان,not racism
فش رت حشره حريتنا ورح ناخدها تضرب انت وبشار والملك تبعكم تفو عليكم انت يهودي فشرت تكون عربي الله ياخدكم اشه لفه,Racism
يلا خنزير الله يرحم صدام حسين داعسكن,Racism
عفوا ايمتا بعتيلي لينك غنايه انت انت خراس,not racism
عم تنتقدي رءيس الجمهوريه ام نصف لسان جمل اطلع بحردبتوا وقعوا وفاك وقبتوا,not racism
اين اخبارمظاهرات مدينه مصراته ضدالاخوان اين خبررفع صحفي الجزيره شكوي امام القضاء الكندي ومطالبته تعويض ١٠٠مليون اين الراي والراي الاخر,not racism
تعتقد بان اهل السنه يحتكرون المعاناه العالم فانت مختل عقليا واناني بامتياز,Racism
اجواء اوروبيه بواقع صومالي زنجي حقير,Racism
دوله عربيه تعلن بناء اكبر معبد هندوسي راحه الهنود بينما عرب ومسلمين ترضي تستقبل منهم لاجيء فعلا اسلام اخر الزمان,Racism
جورج روق قاصي مرتشي كلب مثلك رح نشوف قديش جورج بدو يبقي قاصي فاسد شركسي مش مطول عيلتك الله,not racism
حسن نصرالله تاج راسك بلا اخلاق وحده واطيه وحقيره مثلك بدها تسكر تمها وتحط ايدها راسها تذك,not racism
المعيب ان يستخف الحكام بعقليه المواطن العربي السني وتغيير الحقاءق والهروب المواجهه وهذا يدل ان الامه ضعف جانب حكامها وعدم استطاعتهم تشخيص الحاله يمر المسلمون الاسف,not racism
دفع فاتوره التمرين العلم ان ايران تمر بازمه ماليه خانقه شغلوا الواتس اب قناه الخنزيره وجيبو الخبر,not racism
انقبري نضبي يعمي قلبك شو كركمي تفه,not racism
اطرف قرات عثرروا وثيه سريه منطقه ناءيه انها قصه كنز القرصان او مصباح علاء الدين,not racism
شوف جالس جنبه ويدعي انه سيحارب الاسد الصهيوني بالقضاء تنظيم امريكا وصنع لاجله,not racism
الف مبروك والله خازوق يكن بال دول المماتعه,not racism
مش حق عليكي حق امك لجابت هيك خلفك عاطله تفه يلعن منظرك منا شرشوحه,not racism
سمعنالك صوت وقت مليشيا القوات الكتاءب نزلو هتفوا حزب الله صهيوني تفه,not racism
تركي العونيه جماعه حزب المخدرات يعوا كلاب جربانه,Racism
نعلم جيدا ياوليد امريكا تحاربكم فما شانها بمحاربه العبيد فانتم خير كلاب لليهود تحرسونها بعيد امريكا تحارب الاحرار وكل يءمن بالله المجيد نصر عبدالجليل,Racism
الصهاينه اشرف منكم تقتلون تسمونه الجهاد سبيل الله تاريخكم مليء بالقتل النهب,Racism
شوف الطفل الله يرحمه دول الانذل والساقطين,not racism
سياخذ الله سبحانه تعالي حق الطفل السعوديه دول الخليج غررت بالشعب السوري باعته الوهم رفضت استقبال لاجء سوري اراضيها او علاج جريح مستشفياتها,not racism
اولا قرارك وليس قرار الشعب السوداني ولست شرعي ولتشترك بالحرب عملاء امريكا اليمنيين,not racism
الصوره اعلاه وبدعم الخليج يترعرع سرطان الامه,not racism
ضيفك العربي يبدو انه ضعيف جدا اضافه يبدو انه بعيد جدا كلمه اسلام كلمه السوريون اللاجءون بقاع العالم فكره يصب مصلحه العرب المسلمون,not racism
انا شايف انه جلاله سيدنا ممكن يدعشن حاله وميحكيش انه الجندي الامريكي مستفز,not racism
دوله فالعاده السريه شعب ديال الكبت التكفات,Racism
روح وجهي ولاك وهابي نجس يلا حقك بلوك تفه,not racism
سدي نيعك تفه,not racism
وبهذا تكون المجر انضمت الي دول الخليج العربي بغلق الحدود وجوه السوريات والسوريين العذبين الارض,not racism
ربي معهم مساكين والله ولديها بقاو فيا حالتهم تبكي اله الله يقول المثل كدا الفقر ان يكونا كفرا الفقر مكانتش هديك البنت غادي تمشي تخدم لحرام الضروف صعيبه تخلي الانسان يخرج الطريق ربي يستر ويستره ويستر الجميع احبسو البرطاج راه حرام عليكم وعيب الله تعالي يقول لينا استرو الارض يستركم السماء,not racism
وين كلاب الاثر كلاب عباس وماجد فرج يحمو رام الله,not racism
سيصدق السوري راسه شامخا سيصبح اذل الاذلاء تهان كرامته بكل البقاع تءخذ حراءره زوجات ليسترن حالهن المتردي الثوره عندما يتبع التكبير التدمير قطع الرءوس,not racism
العونيه كلاب بدهن عظم بيك عمبيعوو الكلاب الجربانه,Racism
يوجد تطابق دوله قطر والكتر يوجد تطابق دوله قطر والسلاح الابيض اسمه كتر,not racism
قصدك خير كبابجيه الارض,not racism
لقد خلت امريكا االخليج خالي فتحاربوا واظهروا قدره فرقطاتكم,not racism
عمي شو كذابه تفه,not racism
ماحد درا عنكم ياصعاليك تميم نهايتكم مشردين دول العالم والبغدادي حقود تارك عدو وطنه اللدود ويتهجم السعوديه ونضامها,Racism
سخيفه ومنحطه عملاء اسراءيل الهم حق يحكوا كوني وطنيه ولبنانيه بالاول وارجعي تفلسفي,Racism
روحي انضبي بلي تسترك ستر شو وقحه منحطه تفه,not racism
ترامب كلب كلاب شوارع خرا,not racism
عيب كلبه تجيبي سيره مصر وتقولي عليها شعب فقير ومشرد لبنانيين انجاس فعلا ده انتو شعب كلاب,Racism
الله يحرق الطرفين لحم كلاب ملوخيه,not racism
المشكله تختص بالجزاءر فقط بجميع الدول العربيه المنتجه للنفط الوضع دول الخليج سيصبح اعظم سوءا الجزاءر مرحله النفط ستحول الخليجيون مغرورين الي متسولين,Racism
هزم مجلس الامن تراسه دول الكفر فقد انتصر المسلمون,not racism
افصح القحباء عندما تحاضر بالعفه زمزم وخصوصا الفرس,not racism
سوريا لاهل الارض كلاب ايران بالتركسات الصفر القبر وجنهم الحمره,Racism
اخاف اتحسب ربنا ياخذنا والله اخوي احنا المقصرين احنا الامه الذليله الامه الراضخه الامه عديمه الانسانيه المءمنين توادهم وتراحمهم كمثل الجسد الواحد اشتكي عضو تداعي ساءر الجسد بالسهر والحمي احد منا يقف هالحديث بايدي ادعيلك بايدي اني اتف حالي عمري 23 سنه بقدر احرك ساكن لاجلك بايدي الدعاء الي بعمري الوم حدا كانوا يقودوا جيوش واحسرتاه اسف محمد تاسفت الدره ربي يشفيك يكون معك,not racism
سكت كلاب العونيه فلت كلاب حزب الله القافله تسير وكلاب حزب الله تنبح,Racism
عندما يحاول الحمار تعلم فن الابتزاز,not racism
انا مش عارف انتو بتلمعو وعايزينها بطله التاييد لبشار والسيسي القتل والتهجير ارحمونا بقي شله العواجيز دول,not racism
العمي بعيونك بعتي ذمتك رخيصه تفه,not racism
الحزب بحارب دول مش شعبو هبله,not racism
مجرد راي فكرت نيوزيلاندا تسليم الارهابي الي تركيا لاعدامه صدق او تصدق بان دول استحماريه عربيه عميله تتدخل لانقاذ المجرم وهي مستعده لدفع الغالي والنفيس تسقط كرامتها باقي دول العالم ونحن نعرفهم معرفه الكلاب,Racism
انتي مالك ومال مصر يابن السيسي مش بلدكو يابن بترمي صرته الارض جاك قطع ايدك يااا,Racism
يقبر قلبك تفه,not racism
فعلا يتعلم العرب القنوات الرافضه للانقلاب تامل خيرا راعيه عاصفه الحزم,not racism
البشر يولدون ملحدين يتم تلويث عقولهم بالاديان عندما تحجب طفله صغيره فانت تقوم بقتل طفولتها عندما تتزوج طفله بعمر التسع سنوات برجل يفوقها سنا فانت تجعل جثه قيد الحياه عندما تبرر تحرش الرجل للمراه تقول كانت محتشمه فانت تخلق,not racism
اين الفنانات اغرقن الشباب العربي معصيه الله ان تغرق بيروت القمامه ربك بظلام للعبيد,not racism
قريبا سيطلب بوتن الطيارين الروس التوجه الدول الخليجيه ويطلب منهم عدم قضاء حاجتهم الا اجواء الدول فيقسفوهم بخراءهم ليتم تدمير دول الخليج بفضلات الروس,Racism
المطلوب مركز اغاثه العقل العربي اللذي يقدم اغاثه لضحايا عدوانه منطق يقبله عقل سوي عندما تكون اسيرا للفكر القبلي البدوي يصبح مقبولا ولنسميه سياسه دبلوماسيه,not racism
طبعا انتي شو فرقانه معك معبيه الجيبه خبزك مخبوز ومايتك بلكوز والشعب عمرو يشتغل تفه شرفك,not racism
تفه علقه,not racism
غفر الله سبق ورزقك تحتسبين ابنتك مريضه جدا وتنام بصحبه كلاب بسبب المخدرات ضعيها مركز للتداوي الادمان وهناك ستقلع الادمان وستعود حالتها الطبيعيه المك يحزن القلب,not racism
تفه ابشعك,not racism
الولد لعندهم لروسيه يشتي السلاح شعوب عمي دول,not racism
تفه نوال,not racism
بدنا تحيه تفه ديما ديما الواطيه,not racism
جاب لهاله طياره تتفسح لاجل انه يعجب راحت عاملاله صيدليات 19011 بتاريخ ميلاده وبفضايح الفساد بيجاملو بعضهم علي حساب الغلابه وفلوسنا المنهوبه بالمليارات نهايتكم قربت ياولاد الكلب,Racism
السعوديه شر البليه اغلب مصاءب العالم الاسلامي وراء عولمتها للوهابيه انها حول العرب الي رزيه,Racism
تفه شو بكرهك كلبه مصاري,not racism
تفه شرفك ديما,not racism
حقيره واطيه ديما تفه عليكي بنص وجك جايي الدعوه القضاءيه بحقك جايي الايام بيناتنا,not racism
طبعا بمباركه المرجعيه الحكيمه الارض المقدسه النجف والكنيسه موسكو وساسه العرب السنه دمي خرس ومقدسات وحرمات السنه يوم تنتهك اليهود والصفوين والغرب ولامن مغيث,not racism
عاجل جدا الجزاءريين يطردون قناه الخنزيره الجزاءر الشعب الجزاءري عرفكم حقيقتكم انه عرف يحدث بالواقع وماذا يحدث عندكم تزييف للحقاءق ووصفكم بقناه العار والعه الخنزيره,Racism
تفه منظرك شرفك اصلك ديما الواطيه,not racism
عندما يصير راعي الغنم ببلداننا يلتحق بالتعليم ابدا شهاده دكتور,not racism
بلدان الرحمه وليس بلدان اليهوذ كمثلنا,Racism
العمي شو غبيه وقوقها تفه,not racism
دول العلم التالت مقوده,not racism
غريبين اهل الجزيره العربيه بتجوا لتعايروا بشكله بتشبهوه لكاءن ظريف الشكل والاخلاق ريتكم تتعلموا الكلاب وتصيروا ظريفين بدال الصلف والجلافه والاستعلاء,Racism
للاسف طز بهذا البلد وطز بهيك نواب فعلا نحنا اللبنانيين شعب بيهوي,Racism
علوي وصخ,not racism
هيدا ايراني فارسي يهودي احفاد القرده الخنازير,Racism
منافق وفار مز العداله,Racism
مافيا فاسده وشعب منافق مسيح جوخ,Racism
كوووول خرا يابن الكلب,not racism
اخرس كلب ايران,not racism
بكره البنات الريحه,not racism
يجي يوم وسننتقم كلب لبناني تسبب باذي للشعب السوري وسيدفعون الثمن غالي,Racism
تشبه اليهود,Racism
منكم انجس الاخر تفوا عليكم,not racism
عميل وغلام صغير للمخابرات السوريه شخص رخيص سعرك معروف,not racism
اقترح ان تسدو لبوزك,not racism
صح بشار ابن كلب قليل اللي عم يعملوا بالسوريين شعب عرص منافق بلا ضمير بيكون لاجء بيصير بده يتطاول عللي مستضيفه,not racism
يلعنك منافق,not racism
علي العالم يءدب الدوله المجنونه ايران ويوقف قرصنتها لسفن العالم المياه الدوليه ايران تمارس الان مامارسه هتلر زمانه عندما ازعج الدنيا واضر بالسلم العالمي علي امريكا حليفه العالم والعدل الدولي توقف مجاملتها وانبطاحها لهذا النظام المجرم المهدد للسلم العالمي,not racism
وفيه خولات مصريين عايمين عوم السعوديه وبيقولك ايران السبب ايران اكتر دوله ماتلها ناس المصيبه دي التعريص السني الوسطي الجميل,not racism
لله وانا اليه راجعون اللهم ارحمهم ورزقهم الفردوس الاعلي الجنه اللهم احفظ مصر العروبه والناس الطيبه وكل رجالات مصر حكومه وشعب وساءر بلاد المسلمين والناس الطيبه ورزق ابناء مصر واهلها حب مصر والحرص عليها اللهم بكل خاءن قذر يريد الفتن المسلمين والناس الطيبه,not racism
الكضيه الطريقه المثليه شعب منافق كذاب يغير شعاره الان الي فلسطين مثلي او مثليه,Racism
تسجيل مسرب للص يوني عزمي بشاره يكشف دفاعه المستميت ⁧اس ر١ءيل⁩ ومشاركته التخطيط للاستيلاء الدول العربيه زمي بشاره ⁉ فلسطيني حامل للجنسيه القطريه وعضو ⁧الك ني ست⁩ الاس ر١ءيلي النفس العنصري ضد عرب الجزيره,not racism
اقتلو القطط والكلاب الضاله تنجو مصر,not racism
جمال ريان تركيا سلمت نقش سلوان التاريخي الي اسراءيل ستقول المره ان اردوغان يفهم اللغه الكنعانيه او العبريه ام ان لديك عذر اخر تكلم صهريج النفاق المهترء,not racism
