text,Majority_Label,label,id
عميل وغلام صغير للمخابرات السوريه شخص رخيص سعرك معروف,1.0,not racism,
مقاوم للناس المريضه هيدا صوص سوري اخي رضا ايراني,1.0,not racism,
شكرا المشاركه خري مفتي السعوديه ليلحق حسون ليلحق البوطي ليلحق العرعور,1.0,not racism,
الله يحرمك الهبل ان شاء الله,1.0,not racism,
ان المجرم ابن انيسه نكره شاطر اهل السنه غبي,1.0,not racism,
اقترح ان تسدو لبوزك,1.0,not racism,
صح بشار ابن كلب قليل اللي عم يعملوا بالسوريين شعب عرص منافق بلا ضمير بيكون لاجء بيصير بده يتطاول عللي مستضيفه,1.0,not racism,
يلعنك منافق,1.0,not racism,
علي العالم يءدب الدوله المجنونه ايران ويوقف قرصنتها لسفن العالم المياه الدوليه ايران تمارس الان مامارسه هتلر زمانه عندما ازعج الدنيا واضر بالسلم العالمي علي امريكا حليفه العالم والعدل الدولي توقف مجاملتها وانبطاحها لهذا النظام المجرم المهدد للسلم العالمي,1.0,not racism,
وفيه خولات مصريين عايمين عوم السعوديه وبيقولك ايران السبب ايران اكتر دوله ماتلها ناس المصيبه دي التعريص السني الوسطي الجميل,1.0,not racism,
لله وانا اليه راجعون اللهم ارحمهم ورزقهم الفردوس الاعلي الجنه اللهم احفظ مصر العروبه والناس الطيبه وكل رجالات مصر حكومه وشعب وساءر بلاد المسلمين والناس الطيبه ورزق ابناء مصر واهلها حب مصر والحرص عليها اللهم بكل خاءن قذر يريد الفتن المسلمين والناس الطيبه,1.0,not racism,
الكضيه الطريقه المثليه شعب منافق كذاب يغير شعاره الان الي فلسطين مثلي او مثليه,1.0,Racism,
تسجيل مسرب للص يوني عزمي بشاره يكشف دفاعه المستميت ⁧اس ر١ءيل⁩ ومشاركته التخطيط للاستيلاء الدول العربيه زمي بشاره ⁉ فلسطيني حامل للجنسيه القطريه وعضو ⁧الك ني ست⁩ الاس ر١ءيلي النفس العنصري ضد عرب الجزيره,1.0,not racism,
‏‎فلتتحمل اوروبا وزر قوانينها تشجع حريه المثليه والشذوذ الجنسي المهم تصدر المرض المجتمعات العربيه والاسلاميه,1.0,not racism,
اقتلو القطط والكلاب الضاله تنجو مصر,1.0,not racism,
جمال ريان تركيا سلمت نقش سلوان التاريخي الي اسراءيل ستقول المره ان اردوغان يفهم اللغه الكنعانيه او العبريه ام ان لديك عذر اخر تكلم صهريج النفاق المهترء,1.0,not racism,
شعب يجمعه الكذب وتفرقه الحقيقه يقتاتون الكذب ويتقياون النفاق,1.0,Racism,
خر الضحك ابن كوم شكاير المعرصين بيزعق للجمهور الجون مشوفتش ميسي رونالدو بيزعقوا لجماهير الارجنتين البرتغال شوفت لاعب بيمن جماهير بلده بيزعق فيهم علشان كانوا ضده موقف معرص بدايه النهايه ان شاء الله خول نجريج ده لاعب ابن وسخه خنزير,1.0,not racism,
نظام المخزن العميل والملك المنبطح خاءن المءمنين اذلوا الشعب المغربي الشقيق المغلوب امره فلسطين فلها رب يحميها,1.0,Racism,
ياعني بغل يابن البغل تقولك تعا دوووج العسل سايل علي فمي ترد تقولها علي مهلك علي دنا حيله ابوي وامي,1.0,not racism,
منافق درجه خاءن,1.0,not racism,
‏كلاب بتس بتتربي علي ايديهم الكلاب دي هتطلع صالحه للمجتمع,1.0,not racism,
‏اللهم شتت شمل اليهود وبدد قوتهم وفرق جمعهم اللهم ترفع رايه تحقق هدف,1.0,Racism,
الجحيم مجتمع الميم كله سهلا,1.0,not racism,
‏‎من قبايح التطور ان القاصر اخذت مساحه وحريه التصرف والاختيار,1.0,not racism,
‏اولاد الكلاب اكبر حساب خزان للتراث الجزاءري منازع اغلقوه المغاربه دليل كافي ان الجزاءر حق باغلاق حساب سياسي المغاربه يعملون بشتي الطرق بتر اي مساعي جزاءريه لتحسين صوره الجزاءر ايصال الحقاءق بالادله مايضربهم مقتل اعلنو حرب علينا يجب الرد هاذو الكلاب,1.0,Racism,
يستطيع المدعو الله ان يكون ماديا,1.0,not racism,
سافضحك ان تكلمت,1.0,not racism,
يعني انتي وهل اهبل اكتشفت البارود ليش وين جيش بلبنان المحرر جيش لبناني هبله,1.0,not racism,
ان شاءالله يقومواباغتصابك الليله,1.0,not racism,
المهم معاشك نازل اخر الشهر اغلبيه العالم منافقه,1.0,not racism,
ان شاء الله يقبرها عنجد,1.0,not racism,
نشالله رب يقبرك هلق بكره,1.0,not racism,
ان شاء الله كلنا منقبرك,1.0,not racism,
ان شاء الله بسقطو زلاعيمك المسالك البوليه,1.0,not racism,
وصلت مواصيلك عطرابلس عكروته,1.0,not racism,
مشكله ديما صادق بتفكر الحشاشين انو العالم كله براس اذا فجر راسه يختفي العالم كله,1.0,not racism,
وتوه ماعطينهم مليون عطاهم الله سقم ولسه بكره بيرجعون يردحون ويسبون عمر ماينعدل,1.0,not racism,
الان دخلت صفحتك وعرفت انك اللي مشغلهم نظام الحمارين كلاب تنبح ضد السعوديه,1.0,not racism,
والله ان مصر عصيه وعلي مليون زي تميم البغل ده,1.0,not racism,
ادعي احرار مصر وشرفاءها الالتفات حول الدوله لانقاذ مصر وليس خيار اخر ان الانقلاب يستهدف الاحرارجميعا فهل يعي الاخوان الحقيقه فوات الاوان اني ناصح امين,1.0,not racism,
اعدل الحكومات العالم السعوديه والحاقدون والحاسدون كانوا يخوضون كبر السن للخادم الحرمين الشريفين والان اتوا بابعاد تضم طيها الحقد والبغض ضد حكومه بلاد الحرمين الشريفين اللهم ايد خدام الحرمين الشريفين رد الماكرين والحاقدين مكرهم وحقدهم,1.0,not racism,
هاي شكو الهوسه ايران مصر وشكو يعني الخره اخو البول كله نكاسه,1.0,not racism,
نرجو الجزيره عدم نشر اخبار الطفلين الكورتين صدعو رءسنا يوم تهديد وعيد شيء يحدث يتصرفون كدول يوم براي وافعال مال مزعطه‏ ‏,1.0,not racism,
حساب قطري قذر كله كذب حرب العرب لاغراض خبيثه,1.0,not racism,
تعليقات اتباع الخوميني والنصيري والسذج تثير الشفقه فتكاد كلماتهم تنطق الغيظ والحقد والحسد اذن اشبال الخلافه يغيظون اهل النفاق والعماله اذن فلتموتوا بغيظكم عبيد الطغاه,1.0,Racism,
سنودن عباره شخص لقيط رخيص وضيع كافر كاذب نعتب لماذ فضاءيه مشهوره ومتابعه ملايين الناس وتدعي الموضوعيه تنشر,1.0,not racism,
هييه انت الا اليوم علمت ان ايران مدعومه اليهوذ وليس الا الماسونيه اسراءليون يهوذ لبسوا عباءه اسلاميه وارسلوهم باريز بدعوي ثوره اسلاميه واهل البيت,1.0,not racism,
ايران تحتل الشعوب الجبانه العرب,1.0,Racism,
كطيح البقره كيكتروا الجناوه شعب منافق كنشوف شي نساء كيكتبوا عليها شي اشياء وكيلموها كانهم اولياء الله وكلهم شريفات عفيفات حافظات لفروجهن يخافون الله سير الله يغبر لكوم الشقف قالك الجمل كيشوف حدبت اخر مكيشوفش حدبتو,1.0,Racism,
طظ في الراي الامريكي عندهم تطهير عرقي وقتل السود بدون ذنب طهروا انفسكم ان تطالبوا الدول بالتطهير,1.0,Racism,
اولاد كازا مكيع فوش يهضرو كلهماسلوبهم عيان خصوصا اللغه العربيه والعياقه تشويكه والامه,1.0,Racism,
ومنذمتيرفعت ايران السلاح بوجه امريكاااو حتيلها االقدره,1.0,not racism,
اجرام اجرام ملالي ايران عملاءهم الله ان الشعوب العربيه تهدا تقتص ايران عملاءها قطره دم عربيه طاهره سفكها اكبر مجرمي العالم,1.0,not racism,
سابقه جلبت العار تحدث بالتاريخ العربي الحديث القديم التاريخ ان يشاهد الناس حاكم عربي يظهر عاريا ولد موزه ولانعلم سنمحي الحادثه تاريخ العرب سطرو الامجاد لانلوم مصر وهذا موقف عربي حر ان يمانع وجود,1.0,not racism,
ياقناه الجزيره الخنزيره احيطكم علما بان هجمات حفتر ستستمر حتي ينهي علي عناصر الاخوان علي شاكلتهم موتوا بغيظكم ياقناه الخنزيره العميله الماجوره وطبعا انتم تموتوا الرعب والحزن علي عناصر الخرفان مرتزقه الاعلام مش انتم دا معاكم تن,1.0,not racism,
زيدوها بنت سعيد عويطه حول قوه بالله,1.0,not racism,
يستاهلون الموت الصهاينه,1.0,Racism,
اتمني ان يحمل القتلي الي البارجات الايرانيه ليدفنوا قم فارض العرب تلفظ جيف العبيد والخونه,1.0,Racism,
خبيث يتحدث حقوق الانسان اذا اعترفت فرنسا بجراءم الحرب الجزاءر خلال 132سنه تعذيب النساء الاطفال بعدها تشدق بحقوق الانسان زوج الصهيونيه,1.0,Racism,
امحاربه القبور ازالتها تكفير يشركون بالله تعالي يشركون الاولياء الله عظمته علاجه اهذا خطا,1.0,not racism,
اذا عربت خربت اينما حل الاعراب حل الحراب,1.0,Racism,
عواقب نصره الظالمين الانقلابيين مصر,1.0,not racism,
العدوان اليمن وهكذا سيصير اولادكم سعوديون ان ينفعكم العملاء الصهاينهالمنصبين حكمكم بالامريكان تحسبون انكم اقوياء وانتم اهون بيت العنكبوت,1.0,Racism,
علاقه ايران اسراءيل وليس الا بروسيا فلتاكل الطحين شعوب العملاء وبما تتغدي يوم بينما اارضهم اغني الارض,1.0,Racism,
حقيقه السعوديه وامريكا واوروبا الغربيه سبب التدهور لاضعاف الروس والسبب الروس للقرم,1.0,not racism,
يدافع المحللون المختصون ايران الدوله الخرافيه دوله مكابره يكفيها ذلا الدجال سيخرج ارضها,1.0,not racism,
السنه يقتلون ايدي ايران العراق وسوريا تستدعي السعوديه سفير ايران شيعه سعوديي الجنسيه قتلوا ايران قدمت طلب التحقيق,1.0,not racism,
اللهم ان امريكا طغت البلاد اكثرت الفساد فصب عليها سوط عذاب انك لبالمرصاد,1.0,not racism,
الهم ارحمهم واكتبهم الشهداء اللهم دماءهم اجعلها حجه علي ملك السعوديه وعلي المسءلين موسم الحج يجب ان يحاكمو جميعا رداءه الاداء كالمعتاد لماذالاتعطي مهمه التنظيم للامركان او اليابانيين,1.0,not racism,
الجزيره تبغي الفتنه,1.0,not racism,
القاضي ورءيسه مزبله التاريخ وتحت اقدام المصريين قريبا باذن الله الاحرار الشرفاء يحاكمون فهم يقدمون ارواحهم وحرياتهم طيب خاطر طريق تحرر شعب مصر اسوا اعداءه الخونه الحقيقيين,1.0,not racism,
زاعما انتوما كتفرقو لحلال والحرام الله ينعل الي ميحشم واقسم بالله وخا منعرف فاش تبعيو وتشريو تخلطو لحرام واحلال اخر ايامكم دار العجزه والفقر والتشرد والايام بيننا,1.0,Racism,
جاءزه نوبل للخراب والتدمير البردعي دمر العراق وكان عاوز يدمر مصر توكل شكمان دمرت اليمن,1.0,not racism,
الجزيره اداه الدعاره العالم كله بمافيهم امريكا علي احر الجمر انتظار يقوله بوتين ام قرود الجزيره السحاب فيسبون عكس التيار ويساهمون مزيد التضليل الاعلامي قحابزلازاكثر اقل,1.0,not racism,
يمكن للمواطن المصري دخول السعوديه لاداء فريضه الحج او العمره او العمل بدون تاشيره دخول مسبقه نظام الكفيل الاستعبادي المذل المهين بينما يمكنه زياره ايران بدون تاشيره دخول,1.0,Racism,
لاخرق يحكم مصر,1.0,not racism,
ان الله غفور رحيم كلنا عندنا عيوبنا داك الشماته اللي صور الفيديو سير الله يفضحك دنيا واخيره,1.0,not racism,
الجراءم مدعومه حكام الخلبج,1.0,not racism,
اساسا انتم تدرون ان سلاطين اراضيكم الجاهليه ماضغطونا اظن والله اعلم ان كلمه ساضغط مشتقه ضغط الجزيره مرتفع وظهرت بسببه الكلمه,1.0,Racism,
مخلفات الدوله العبيديه مصر تغني الصيام والعباده جزء الشعاءر,1.0,Racism,
سير ولدي لطبيب لحماق مابقي مايعجب لهبار وليتو تصوروهم حول قوه الا بالله,1.0,not racism,
